,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Laken Tomlinson,G,SFO,56,100%,0,0%,3,11%
1,Daniel Brunskill,G,SFO,56,100%,0,0%,3,11%
2,Mike McGlinchey,T,SFO,56,100%,0,0%,3,11%
3,Jaylon Moore,T,SFO,56,100%,0,0%,0,0%
4,Alex Mack,C,SFO,56,100%,0,0%,0,0%
5,Jimmy Garoppolo,QB,SFO,56,100%,0,0%,0,0%
6,Deebo Samuel,WR,SFO,48,86%,0,0%,2,7%
7,Brandon Aiyuk,WR,SFO,40,71%,0,0%,3,11%
8,Elijah Mitchell,RB,SFO,37,66%,0,0%,0,0%
9,Charlie Woerner,TE,SFO,30,54%,0,0%,18,65%
10,Mohamed Sanu,WR,SFO,28,50%,0,0%,3,11%
11,Ross Dwelley,TE,SFO,27,48%,0,0%,10,36%
12,Kyle Juszczyk,FB,SFO,26,46%,0,0%,4,14%
13,Jamycal Hasty,RB,SFO,19,34%,0,0%,11,40%
14,Trent Sherfield,WR,SFO,16,29%,0,0%,15,54%
15,Jauan Jennings,WR,SFO,9,16%,0,0%,1,4%
16,Jimmie Ward,FS,SFO,0,0%,68,100%,12,43%
17,Fred Warner,LB,SFO,0,0%,68,100%,1,4%
18,Josh Norman,CB,SFO,0,0%,67,99%,0,0%
19,Emmanuel Moseley,CB,SFO,0,0%,64,94%,0,0%
20,Azeez Al-Shaair,LB,SFO,0,0%,62,91%,1,4%
21,Nick Bosa,DE,SFO,0,0%,56,82%,1,4%
22,Arik Armstead,DE,SFO,0,0%,55,81%,8,29%
23,D.J. Jones,DT,SFO,0,0%,50,74%,7,25%
24,Kentavius Street,DE,SFO,0,0%,43,63%,4,14%
25,K'Waun Williams,CB,SFO,0,0%,40,59%,0,0%
26,Jaquiski Tartt,SS,SFO,0,0%,40,59%,0,0%
27,Talanoa Hufanga,SS,SFO,0,0%,34,50%,24,87%
28,Marcell Harris,LB,SFO,0,0%,27,40%,12,43%
29,Zach Kerr,DT,SFO,0,0%,20,29%,0,0%
30,Arden Key,DE,SFO,0,0%,18,26%,5,18%
31,Dee Ford,DE,SFO,0,0%,17,25%,1,4%
32,Samson Ebukam,DE,SFO,0,0%,15,22%,4,14%
33,Dre Kirkpatrick,CB,SFO,0,0%,3,4%,14,50%
34,Tavon Wilson,SS,SFO,0,0%,1,1%,10,36%
35,Dontae Johnson,CB,SFO,0,0%,0,0%,25,90%
36,Demetrius Flannigan-Fowles,LB,SFO,0,0%,0,0%,24,87%
37,Tyrell Adams,LB,SFO,0,0%,0,0%,20,72%
38,Trenton Cannon,RB,SFO,0,0%,0,0%,17,61%
39,Trey Sermon,RB,SFO,0,0%,0,0%,11,40%
40,Joey Slye,K,SFO,0,0%,0,0%,8,29%
41,Taybor Pepper,LS,SFO,0,0%,0,0%,7,25%
42,Mitch Wishnowsky,P,SFO,0,0%,0,0%,7,25%
43,Jake Brendel,C,SFO,0,0%,0,0%,3,11%
44,Tom Compton,T,SFO,0,0%,0,0%,3,11%
0,Matt Pryor,T,IND,68,100%,0,0%,4,14%
1,Eric Fisher,T,IND,68,100%,0,0%,4,14%
2,Quenton Nelson,G,IND,68,100%,0,0%,1,4%
3,Carson Wentz,QB,IND,68,100%,0,0%,0,0%
4,Ryan Kelly,C,IND,68,100%,0,0%,0,0%
5,Michael Pittman Jr.,WR,IND,62,91%,0,0%,0,0%
6,Zach Pascal,WR,IND,57,84%,0,0%,5,18%
7,Jack Doyle,TE,IND,50,74%,0,0%,3,11%
8,Jonathan Taylor,RB,IND,47,69%,0,0%,0,0%
9,Chris Reed,G,IND,44,65%,0,0%,0,0%
10,Ashton Dulin,WR,IND,43,63%,0,0%,19,68%
11,Mo Alie-Cox,TE,IND,43,63%,0,0%,7,25%
12,Mark Glowinski,G,IND,24,35%,0,0%,3,11%
13,Nyheim Hines,RB,IND,19,28%,0,0%,4,14%
14,Danny Pinter,G,IND,6,9%,0,0%,4,14%
15,Kylen Granson,TE,IND,5,7%,0,0%,5,18%
16,Keke Coutee,WR,IND,4,6%,0,0%,0,0%
17,Marlon Mack,RB,IND,4,6%,0,0%,0,0%
18,Khari Willis,SS,IND,0,0%,56,100%,14,50%
19,Bobby Okereke,LB,IND,0,0%,56,100%,11,39%
20,Kenny Moore,CB,IND,0,0%,56,100%,10,36%
21,Darius Leonard,LB,IND,0,0%,56,100%,3,11%
22,Xavier Rhodes,CB,IND,0,0%,48,85%,0,0%
23,DeForest Buckner,DT,IND,0,0%,47,84%,7,25%
24,Al-Quadin Muhammad,DE,IND,0,0%,47,84%,0,0%
25,Andrew Sendejo,FS,IND,0,0%,44,78%,6,21%
26,Kwity Paye,DE,IND,0,0%,41,73%,0,0%
27,Tyquan Lewis,DE,IND,0,0%,33,59%,0,0%
28,Isaiah Rodgers,CB,IND,0,0%,31,55%,13,46%
29,Grover Stewart,DT,IND,0,0%,29,52%,7,25%
30,Zaire Franklin,LB,IND,0,0%,17,30%,24,86%
31,George Odum,FS,IND,0,0%,12,21%,24,86%
32,Isaac Rochell,DE,IND,0,0%,9,16%,13,46%
33,Taylor Stallworth,DT,IND,0,0%,9,16%,3,11%
34,Antwaun Woods,DT,IND,0,0%,9,16%,0,0%
35,E.J. Speed,LB,IND,0,0%,8,14%,21,75%
36,Anthony Chesley,CB,IND,0,0%,8,14%,17,61%
37,Mike Strachan,WR,IND,0,0%,3,5%,0,0%
38,Matthew Adams,LB,IND,0,0%,0,0%,24,86%
