,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Josh Jones,G,ARI,71,100%,0,0%,5,19%
1,Justin Pugh,G,ARI,71,100%,0,0%,5,19%
2,D.J. Humphries,T,ARI,66,93%,0,0%,5,19%
3,Max Garcia,C,ARI,66,93%,0,0%,4,15%
4,Kelvin Beachum,T,ARI,66,93%,0,0%,0,0%
5,Kyler Murray,QB,ARI,66,93%,0,0%,0,0%
6,A.J. Green,WR,ARI,60,85%,0,0%,0,0%
7,DeAndre Hopkins,WR,ARI,59,83%,0,0%,0,0%
8,Christian Kirk,WR,ARI,51,72%,0,0%,0,0%
9,Chase Edmonds,RB,ARI,49,69%,0,0%,0,0%
10,Rondale Moore,WR,ARI,37,52%,0,0%,7,27%
11,Zach Ertz,TE,ARI,35,49%,0,0%,0,0%
12,Demetrius Harris,TE,ARI,21,30%,0,0%,11,42%
13,James Conner,RB,ARI,21,30%,0,0%,0,0%
14,Antoine Wesley,WR,ARI,12,17%,0,0%,0,0%
15,Joshua Miles,T,ARI,5,7%,0,0%,5,19%
16,Sean Harlow,G,ARI,5,7%,0,0%,5,19%
17,Danny Isidora,G,ARI,5,7%,0,0%,5,19%
18,Ross Travis,TE,ARI,5,7%,0,0%,2,8%
19,Colt McCoy,QB,ARI,5,7%,0,0%,0,0%
20,Eno Benjamin,RB,ARI,4,6%,0,0%,3,12%
21,Jonathan Ward,RB,ARI,1,1%,0,0%,18,69%
22,Marco Wilson,CB,ARI,0,0%,55,98%,1,4%
23,Jalen Thompson,FS,ARI,0,0%,45,80%,1,4%
24,Isaiah Simmons,LB,ARI,0,0%,44,79%,7,27%
25,Byron Murphy,CB,ARI,0,0%,44,79%,2,8%
26,Robert Alford,CB,ARI,0,0%,43,77%,8,31%
27,Budda Baker,SS,ARI,0,0%,42,75%,2,8%
28,Markus Golden,LB,ARI,0,0%,40,71%,0,0%
29,Jordan Hicks,LB,ARI,0,0%,36,64%,2,8%
30,Zaven Collins,LB,ARI,0,0%,32,57%,2,8%
31,Devon Kennard,LB,ARI,0,0%,32,57%,0,0%
32,J.J. Watt,DE,ARI,0,0%,30,54%,1,4%
33,Michael Dogbe,DE,ARI,0,0%,27,48%,3,12%
34,Leki Fotu,DT,ARI,0,0%,26,46%,4,15%
35,Jordan Phillips,DE,ARI,0,0%,23,41%,0,0%
