,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jared Goff,DET,22,36,268,10,26.3,134,3.7,81,3.7,2.3,187,8.5,2,6.5%,6,19.4%,2,12,2,2,6,15.4%,1,3.0
1,Jack Fox,DET,1,1,17,1,100.0,9,9.0,9,9.0,9.0,8,8.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
3,Matthew Stafford,LAR,28,41,334,17,40.5,383,9.3,195,7.0,4.8,139,5.0,1,2.4%,8,19.5%,1,11,0,0,1,2.4%,0,
