,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Khalil Herbert,CHI,18,100,5,49,2.7,51,2.8,2,9.0
1,Justin Fields,CHI,8,38,1,26,3.3,12,1.5,0,
2,Damien Williams,CHI,3,5,,3,1.0,2,0.7,0,
4,Leonard Fournette,TAM,15,81,7,41,2.7,40,2.7,3,5.0
5,Ronald Jones II,TAM,10,63,3,45,4.5,18,1.8,1,10.0
6,Ke'Shawn Vaughn,TAM,5,27,1,13,2.6,14,2.8,2,2.5
7,Jaelon Darden,TAM,1,11,1,10,10.0,1,1.0,0,
