,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,David Quessenberry,G,TEN,68,100%,0,0%,5,26%
1,Ben Jones,C,TEN,67,99%,0,0%,0,0%
2,Ryan Tannehill,QB,TEN,67,99%,0,0%,0,0%
3,Nate Davis,G,TEN,62,91%,0,0%,5,26%
4,Rodger Saffold,G,TEN,52,76%,0,0%,1,5%
5,Derrick Henry,RB,TEN,50,74%,0,0%,0,0%
6,Bobby Hart,T,TEN,42,62%,0,0%,3,16%
7,A.J. Brown,WR,TEN,42,62%,0,0%,0,0%
8,Geoff Swaim,TE,TEN,38,56%,0,0%,9,48%
9,MyCole Pruitt,TE,TEN,37,54%,0,0%,7,37%
10,Josh Reynolds,WR,TEN,30,44%,0,0%,0,0%
11,Nick Westbrook-Ikhine,WR,TEN,29,43%,0,0%,11,58%
12,Marcus Johnson,WR,TEN,29,43%,0,0%,0,0%
13,Julio Jones,WR,TEN,29,43%,0,0%,0,0%
14,Kendall Lamm,T,TEN,26,38%,0,0%,2,11%
15,Anthony Firkser,TE,TEN,24,35%,0,0%,2,11%
16,Dillon Radunz,T,TEN,22,32%,0,0%,5,26%
17,Khari Blasingame,FB,TEN,13,19%,0,0%,10,53%
18,Jeremy McNichols,RB,TEN,10,15%,0,0%,0,0%
19,Darrynton Evans,RB,TEN,6,9%,0,0%,2,11%
20,Mason Kinsey,WR,TEN,3,4%,0,0%,2,11%
21,Corey Levin,C,TEN,1,1%,0,0%,4,21%
22,Logan Woodside,QB,TEN,1,1%,0,0%,0,0%
23,Dane Cruikshank,SS,TEN,0,0%,72,100%,5,26%
24,David Long,LB,TEN,0,0%,72,100%,0,0%
25,Greg Mabin,CB,TEN,0,0%,72,100%,0,0%
26,Elijah Molden,CB,TEN,0,0%,69,96%,7,37%
27,Janoris Jenkins,CB,TEN,0,0%,54,75%,0,0%
28,Kevin Byard,FS,TEN,0,0%,54,75%,0,0%
29,Harold Landry,LB,TEN,0,0%,51,71%,0,0%
30,Jeffery Simmons,DT,TEN,0,0%,47,65%,3,16%
31,Rashaan Evans,LB,TEN,0,0%,46,64%,0,0%
32,Matthias Farley,FS,TEN,0,0%,44,61%,14,74%
33,Denico Autry,DE,TEN,0,0%,32,44%,2,11%
34,Olasunkanmi Adeniyi,LB,TEN,0,0%,30,42%,14,74%
35,Naquan Jones,DT,TEN,0,0%,30,42%,2,11%
36,Bud Dupree,LB,TEN,0,0%,29,40%,0,0%
37,Larrell Murchison,DT,TEN,0,0%,27,38%,3,16%
38,Joseph Jones,LB,TEN,0,0%,19,26%,13,69%
39,Chris Jones,CB,TEN,0,0%,18,25%,10,53%
40,Teair Tart,DT,TEN,0,0%,18,25%,5,26%
41,Nick Dzubnar,LB,TEN,0,0%,8,11%,14,74%
42,Randy Bullock,K,TEN,0,0%,0,0%,11,58%
43,Brady Breeze,DB,TEN,0,0%,0,0%,11,58%
44,Avery Williamson,LB,TEN,0,0%,0,0%,8,42%
45,Morgan Cox,LS,TEN,0,0%,0,0%,7,37%
46,Brett Kern,P,TEN,0,0%,0,0%,7,37%
47,Breon Borders,CB,TEN,0,0%,0,0%,4,21%
0,Creed Humphrey,C,KAN,72,100%,0,0%,2,11%
1,Orlando Brown Jr.,T,KAN,72,100%,0,0%,2,11%
2,Trey Smith,G,KAN,72,100%,0,0%,2,11%
3,Joe Thuney,G,KAN,72,100%,0,0%,0,0%
4,Mike Remmers,T,KAN,72,100%,0,0%,0,0%
5,Demarcus Robinson,WR,KAN,57,79%,0,0%,0,0%
6,Patrick Mahomes,QB,KAN,54,75%,0,0%,0,0%
7,Travis Kelce,TE,KAN,53,74%,0,0%,0,0%
8,Tyreek Hill,WR,KAN,52,72%,0,0%,1,5%
9,Mecole Hardman,WR,KAN,49,68%,0,0%,2,11%
10,Darrel Williams,RB,KAN,46,64%,0,0%,2,11%
11,Byron Pringle,WR,KAN,34,47%,0,0%,7,37%
12,Noah Gray,TE,KAN,22,31%,0,0%,12,63%
13,Jerick McKinnon,RB,KAN,22,31%,0,0%,8,42%
14,Chad Henne,QB,KAN,18,25%,0,0%,0,0%
15,Josh Gordon,WR,KAN,8,11%,0,0%,0,0%
16,Marcus Kemp,WR,KAN,6,8%,0,0%,17,89%
17,Blake Bell,TE,KAN,6,8%,0,0%,7,37%
18,Derrick Gore,RB,KAN,5,7%,0,0%,8,42%
19,Tyrann Mathieu,SS,KAN,0,0%,68,100%,0,0%
20,L'Jarius Sneed,CB,KAN,0,0%,66,97%,2,11%
21,Juan Thornhill,FS,KAN,0,0%,65,96%,0,0%
22,Nick Bolton,LB,KAN,0,0%,57,84%,5,26%
23,Ben Niemann,LB,KAN,0,0%,50,74%,13,68%
24,Frank Clark,DE,KAN,0,0%,50,74%,0,0%
25,Willie Gay Jr.,LB,KAN,0,0%,46,68%,2,11%
26,Rashad Fenton,CB,KAN,0,0%,45,66%,2,11%
27,Charvarius Ward,CB,KAN,0,0%,43,63%,0,0%
28,Jarran Reed,DT,KAN,0,0%,43,63%,0,0%
29,Chris Jones,DT,KAN,0,0%,39,57%,0,0%
30,Michael Danna,DE,KAN,0,0%,37,54%,5,26%
31,Derrick Nnadi,DT,KAN,0,0%,30,44%,5,26%
32,Alex Okafor,DE,KAN,0,0%,27,40%,5,26%
33,Tershawn Wharton,DT,KAN,0,0%,27,40%,5,26%
34,Khalen Saunders,DT,KAN,0,0%,23,34%,0,0%
35,Daniel Sorensen,FS,KAN,0,0%,16,24%,10,53%
36,Mike Hughes,CB,KAN,0,0%,16,24%,10,53%
37,Dorian O'Daniel,LB,KAN,0,0%,0,0%,17,89%
38,Chris Lammons,CB,KAN,0,0%,0,0%,17,89%
39,Armani Watts,SS,KAN,0,0%,0,0%,11,58%
40,Christian Rozeboom,LB,KAN,0,0%,0,0%,10,53%
41,Harrison Butker,K,KAN,0,0%,0,0%,4,21%
42,Tommy Townsend,P,KAN,0,0%,0,0%,4,21%
43,James Winchester,LS,KAN,0,0%,0,0%,4,21%
44,Lucas Niang,T,KAN,0,0%,0,0%,2,11%
45,Darius Harris,LB,KAN,0,0%,0,0%,2,11%
46,Nick Allegretti,G,KAN,0,0%,0,0%,2,11%
47,Andrew Wylie,G,KAN,0,0%,0,0%,2,11%
