,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Nyheim Hines,IND,0,0,,0,0,1,5,5.0,0,5
1,Zach Pascal,IND,1,14,14.0,0,14,0,0,,0,0
4,Brandon Aiyuk,SFO,0,0,,0,0,2,8,4.0,0,8
5,Mohamed Sanu,SFO,0,0,,0,0,1,13,13.0,0,13
6,Trenton Cannon,SFO,3,59,19.7,0,27,0,0,,0,0
7,Deebo Samuel,SFO,2,60,30.0,0,33,0,0,,0,0
