,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Davis Mills,HOU,23,32,135,6,17.6,164,5.1,77,3.3,2.4,58,2.5,2,6.5%,4,12.9%,2,13,1,3,6,17.6%,0,
2,Kyler Murray,ARI,20,28,261,15,46.9,260,9.3,179,9.0,6.4,82,4.1,1,3.6%,3,10.7%,4,1,2,0,6,17.6%,2,6.0
