,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Teddy Bridgewater,DEN,23,33,187,11,31.4,174,5.3,85,3.7,2.6,102,4.4,1,3.1%,4,12.5%,2,3,3,3,8,22.9%,0,
2,Case Keenum,CLE,21,33,199,11,32.4,222,6.7,72,3.4,2.2,127,6.0,2,6.3%,6,18.8%,1,11,2,4,7,19.4%,2,3.5
