,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Melvin Gordon,DEN,8,18,1,6,0.8,12,1.5,0,
1,Javonte Williams,DEN,4,20,0,8,2.0,12,3.0,0,
2,Teddy Bridgewater,DEN,2,3,2,0,0.0,3,1.5,0,
4,D'Ernest Johnson,CLE,22,146,7,63,2.9,83,3.8,1,22.0
5,Case Keenum,CLE,4,7,2,1,0.3,6,1.5,0,
6,Demetric Felton,CLE,2,13,0,6,3.0,7,3.5,0,
7,John Kelly,CLE,2,13,1,7,3.5,6,3.0,0,
8,Johnny Stanton,CLE,2,5,2,2,1.0,3,1.5,0,
9,Anthony Schwartz,CLE,1,-2,0,-2,-2.0,0,0.0,0,
