,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Carson Wentz,IND,11,20,106,1,0,0,0,23,86.7,2,18,0,18,0,0,0,0,0,1,0
1,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,32,185,4,40,3,3,19,1,23,0,0
2,Nyheim Hines,IND,0,0,0,0,0,0,0,0,,4,31,0,19,0,0,0,0,0,0,0
3,Deon Jackson,IND,0,0,0,0,0,0,0,0,,6,12,0,4,0,0,0,0,0,0,0
4,Sam Ehlinger,IND,0,0,0,0,0,0,0,0,,1,9,0,9,0,0,0,0,0,0,0
5,Zach Pascal,IND,0,0,0,0,0,0,0,0,,1,9,0,9,1,0,0,0,0,0,0
6,Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,30,0,18,0,0
7,T.Y. Hilton,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,18,0,0
8,Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,23,0,18,0,0
9,Kylen Granson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
10,Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
11,Dezmon Patmon,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
14,Josh Allen,BUF,21,35,209,2,2,1,8,31,72.2,2,18,0,10,0,0,0,0,0,1,0
15,Mitchell Trubisky,BUF,3,5,19,0,1,0,0,8,28.3,0,0,0,0,0,0,0,0,0,0,0
16,Matt Breida,BUF,0,0,0,0,0,0,0,0,,5,51,0,28,2,1,16,0,16,0,0
17,Devin Singletary,BUF,0,0,0,0,0,0,0,0,,3,17,0,9,4,3,26,0,14,0,0
18,Zack Moss,BUF,0,0,0,0,0,0,0,0,,3,5,0,3,1,0,0,0,0,0,0
19,Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,80,0,31,0,0
20,Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,27,0,20,0,0
21,Emmanuel Sanders,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,26,0,10,0,0
22,Cole Beasley,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,23,0,7,0,0
23,Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,23,2,9,0,0
24,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
25,Tommy Sweeney,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
