,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Kwon Alexander,NOR,0,4,4,100.0%,30,7.5,7.5,0,97.9,1.5,6,24,1,0,0,0.0,0,7,1,12.5%
1,Marshon Lattimore,NOR,0,3,3,100.0%,53,17.7,17.7,0,118.7,7.0,21,32,0,0,0,0.0,0,4,0,0.0%
2,Malcolm Jenkins,NOR,0,4,2,50.0%,30,15.0,7.5,0,75.0,10.5,15,15,1,0,0,0.0,0,4,1,20.0%
3,Bradley Roby,NOR,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-1.0,-1,0,2,0,1,0.0,1,2,0,0.0%
4,P.J. Williams,NOR,0,2,1,50.0%,8,8.0,4.0,0,60.4,6.0,7,1,2,0,0,0.0,0,3,1,25.0%
5,Demario Davis,NOR,0,3,1,33.3%,23,23.0,7.7,0,61.8,10.3,5,18,0,0,0,0.0,0,1,0,0.0%
6,Paulson Adebo,NOR,0,4,1,25.0%,4,4.0,1.0,0,39.6,9.5,1,3,0,0,0,0.0,0,5,0,0.0%
7,Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,0,2,1.5,4,10,0,0.0%
8,Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
9,Carl Granderson,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
10,Shy Tuttle,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,2,28.6%
11,Christian Ringo,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,1,16.7%
12,David Onyemata,NOR,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
13,Marcus Williams,NOR,0,3,0,0.0%,,,0.0,,39.6,21.7,,,0,0,0,0.0,0,7,1,12.5%
15,T.J. Edwards,PHI,1,7,5,71.4%,41,8.2,5.9,1,86.0,3.7,24,17,1,0,0,0.0,0,10,0,0.0%
16,Alex Singleton,PHI,0,6,4,66.7%,31,7.8,5.2,0,79.2,0.0,-10,41,3,0,1,0.0,1,7,2,22.2%
17,Steven Nelson,PHI,0,5,4,80.0%,37,9.3,7.4,1,137.1,9.6,31,6,0,0,0,0.0,0,3,0,0.0%
18,Avonte Maddox,PHI,0,6,3,50.0%,41,13.7,6.8,1,111.8,7.0,39,2,1,0,1,0.0,1,2,0,0.0%
19,Rodney McLeod,PHI,0,3,3,100.0%,44,14.7,14.7,0,118.7,13.3,40,4,1,0,0,0.0,0,6,1,14.3%
20,Anthony Harris,PHI,0,6,2,33.3%,11,5.5,1.8,0,42.4,11.7,11,0,1,0,0,0.0,0,5,0,0.0%
21,Zech McPhearson,PHI,0,2,1,50.0%,17,17.0,8.5,0,79.2,22.0,18,-1,0,0,0,0.0,0,4,0,0.0%
22,Darius Slay,PHI,1,4,1,25.0%,9,9.0,2.3,0,0.0,11.8,9,0,0,0,0,0.0,0,1,0,0.0%
23,Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,2,1,0.0,3,3,0,0.0%
24,Derek Barnett,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
25,Tarron Jackson,PHI,0,0,0,,,,,,,,,,0,2,0,0.0,2,0,0,
26,Josh Sweat,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
27,Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%
28,Milton Williams,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
29,Marcus Epps,PHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
