,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Devonta Freeman,BAL,16,49,3,32,2.0,17,1.1,0,
1,Latavius Murray,BAL,10,32,3,21,2.1,11,1.1,0,
2,Tyler Huntley,BAL,7,40,2,34,4.9,6,0.9,0,
3,Patrick Ricard,BAL,1,2,1,0,0.0,2,2.0,0,
5,David Montgomery,CHI,14,58,2,32,2.3,26,1.9,0,
6,Justin Fields,CHI,4,23,0,17,4.3,6,1.5,0,
7,Jakeem Grant,CHI,1,11,1,10,10.0,1,1.0,0,
8,Khalil Herbert,CHI,1,0,,0,0.0,0,0.0,0,
