,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Damien Lewis,G,SEA,49,100%,0,0%,3,11%
1,Gabe Jackson,G,SEA,49,100%,0,0%,3,11%
2,Russell Wilson,QB,SEA,49,100%,0,0%,0,0%
3,Ethan Pocic,C,SEA,49,100%,0,0%,0,0%
4,Duane Brown,T,SEA,49,100%,0,0%,0,0%
5,Tyler Lockett,WR,SEA,45,92%,0,0%,0,0%
6,D.K. Metcalf,WR,SEA,45,92%,0,0%,0,0%
7,Brandon Shell,T,SEA,43,88%,0,0%,3,11%
8,Gerald Everett,TE,SEA,42,86%,0,0%,0,0%
9,Will Dissly,TE,SEA,25,51%,0,0%,13,48%
10,Freddie Swain,WR,SEA,20,41%,0,0%,9,33%
11,DeeJay Dallas,RB,SEA,18,37%,0,0%,15,56%
12,Alex Collins,RB,SEA,18,37%,0,0%,0,0%
13,D'Wayne Eskridge,WR,SEA,11,22%,0,0%,1,4%
14,Rashaad Penny,RB,SEA,8,16%,0,0%,0,0%
15,Jake Curhan,T,SEA,6,12%,0,0%,3,11%
16,Travis Homer,RB,SEA,5,10%,0,0%,16,59%
17,Penny Hart,WR,SEA,4,8%,0,0%,23,85%
18,Colby Parkinson,TE,SEA,4,8%,0,0%,14,52%
19,Bobby Wagner,LB,SEA,0,0%,83,100%,7,26%
20,Quandre Diggs,FS,SEA,0,0%,83,100%,0,0%
21,Sidney Jones,CB,SEA,0,0%,80,96%,6,22%
22,Jamal Adams,SS,SEA,0,0%,80,96%,0,0%
23,Jordyn Brooks,LB,SEA,0,0%,75,90%,4,15%
24,Rasheem Green,DE,SEA,0,0%,64,77%,7,26%
25,Blessuan Austin,CB,SEA,0,0%,63,76%,2,7%
26,Kerry Hyder,DE,SEA,0,0%,58,70%,7,26%
27,Poona Ford,NT,SEA,0,0%,56,67%,7,26%
28,Ugo Amadi,FS,SEA,0,0%,50,60%,14,52%
29,Benson Mayowa,LB,SEA,0,0%,44,53%,1,4%
30,Al Woods,DT,SEA,0,0%,42,51%,6,22%
31,Darrell Taylor,DE,SEA,0,0%,39,47%,8,30%
32,Bryan Mone,NT,SEA,0,0%,27,32%,7,26%
33,Tre Brown,DB,SEA,0,0%,23,28%,0,0%
34,Alton Robinson,DE,SEA,0,0%,19,23%,3,11%
35,Carlos Dunlap,LB,SEA,0,0%,17,20%,0,0%
36,Ryan Neal,SS,SEA,0,0%,11,13%,24,89%
37,Cody Barton,LB,SEA,0,0%,0,0%,17,63%
38,Nick Bellore,LB,SEA,0,0%,0,0%,17,63%
39,Jon Rhattigan,LB,SEA,0,0%,0,0%,17,63%
40,Tyler Ott,LS,SEA,0,0%,0,0%,8,30%
41,Michael Dickson,P,SEA,0,0%,0,0%,8,30%
42,Jason Myers,K,SEA,0,0%,0,0%,7,26%
43,John Reid,CB,SEA,0,0%,0,0%,6,22%
44,Gavin Heslop,DB,SEA,0,0%,0,0%,4,15%
45,Stone Forsythe,T,SEA,0,0%,0,0%,3,11%
46,Kyle Fuller,G,SEA,0,0%,0,0%,3,11%
0,Sean Harlow,G,ARI,83,100%,0,0%,6,22%
1,D.J. Humphries,T,ARI,83,100%,0,0%,6,22%
2,Rodney Hudson,C,ARI,83,100%,0,0%,3,11%
3,Kelvin Beachum,T,ARI,83,100%,0,0%,1,4%
4,Colt McCoy,QB,ARI,83,100%,0,0%,0,0%
5,Max Garcia,C,ARI,72,87%,0,0%,0,0%
6,James Conner,RB,ARI,68,82%,0,0%,0,0%
7,Antoine Wesley,WR,ARI,63,76%,0,0%,0,0%
8,Zach Ertz,TE,ARI,63,76%,0,0%,0,0%
9,Christian Kirk,WR,ARI,61,73%,0,0%,1,4%
10,A.J. Green,WR,ARI,57,69%,0,0%,0,0%
11,Rondale Moore,WR,ARI,32,39%,0,0%,6,22%
12,Darrell Daniels,TE,ARI,29,35%,0,0%,4,15%
13,Demetrius Harris,TE,ARI,18,22%,0,0%,14,52%
14,Eno Benjamin,RB,ARI,18,22%,0,0%,2,7%
15,Josh Jones,G,ARI,16,19%,0,0%,6,22%
16,Joshua Miles,T,ARI,1,1%,0,0%,6,22%
17,Jalen Thompson,FS,ARI,0,0%,49,100%,8,30%
18,Byron Murphy,CB,ARI,0,0%,49,100%,5,19%
19,Isaiah Simmons,LB,ARI,0,0%,49,100%,5,19%
20,Jordan Hicks,LB,ARI,0,0%,49,100%,3,11%
21,Budda Baker,SS,ARI,0,0%,49,100%,0,0%
22,Marco Wilson,CB,ARI,0,0%,47,96%,3,11%
23,Markus Golden,LB,ARI,0,0%,45,92%,0,0%
24,Chandler Jones,LB,ARI,0,0%,44,90%,3,11%
25,Zach Allen,DE,ARI,0,0%,33,67%,3,11%
26,Robert Alford,CB,ARI,0,0%,29,59%,8,30%
27,Jordan Phillips,DE,ARI,0,0%,25,51%,0,0%
28,Corey Peters,DT,ARI,0,0%,20,41%,0,0%
29,Leki Fotu,DT,ARI,0,0%,14,29%,9,33%
30,Michael Dogbe,DE,ARI,0,0%,10,20%,0,0%
31,Dennis Gardeck,LB,ARI,0,0%,9,18%,21,78%
32,Zach Kerr,DT,ARI,0,0%,8,16%,9,33%
33,Devon Kennard,LB,ARI,0,0%,8,16%,0,0%
34,Deionte Thompson,SS,ARI,0,0%,2,4%,14,52%
35,Joe Walker,LB,ARI,0,0%,0,0%,21,78%
36,Chris Banjo,FS,ARI,0,0%,0,0%,21,78%
37,Victor Dimukeje,LB,ARI,0,0%,0,0%,18,67%
