,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Tua Tagovailoa,MIA,27,33,273,2,1,0,0,65,108.7,3,6,0,7,0,0,0,0,0,0,0
1,Albert Wilson,MIA,0,1,0,0,0,0,0,0,39.6,1,-3,0,-3,4,3,18,0,9,0,0
2,Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,23,89,0,20,4,3,7,1,5,0,0
3,Duke Johnson,MIA,0,0,0,0,0,0,0,0,,4,18,0,6,0,0,0,0,0,0,0
4,Patrick Laird,MIA,0,0,0,0,0,0,0,0,,1,4,0,4,1,1,5,0,5,0,0
5,Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,1,1,1,1,9,8,65,0,15,0,0
6,Mack Hollins,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,72,1,65,0,0
7,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,50,0,26,0,0
8,Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,37,0,18,0,0
9,Adam Shaheen,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
10,Preston Williams,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Joe Flacco,NYJ,24,39,291,2,0,2,13,62,101.5,2,3,0,2,0,0,0,0,0,1,1
14,Michael Carter,NYJ,0,0,0,0,0,0,0,0,,9,63,0,39,1,1,2,0,2,0,0
15,Tevin Coleman,NYJ,0,0,0,0,0,0,0,0,,5,16,0,5,1,1,2,0,2,0,0
16,Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,1,15,0,15,11,8,141,1,62,0,0
17,Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,1,5,0,5,1,1,8,0,8,0,0
18,Jamison Crowder,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,44,1,15,0,0
19,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,39,0,29,0,0
20,Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,35,0,14,0,0
21,Nick Bawden,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0
22,Keelan Cole,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
23,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
