,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Jeff Wilson,SFO,19,50,5,30,1.6,20,1.1,0,
1,Trey Sermon,SFO,10,32,2,17,1.7,15,1.5,1,10.0
2,Deebo Samuel,SFO,8,79,4,38,4.8,41,5.1,0,
3,Trey Lance,SFO,3,4,1,1,0.3,3,1.0,0,
4,Jimmy Garoppolo,SFO,2,6,1,6,3.0,0,0.0,0,
6,James Robinson,JAX,12,29,3,15,1.3,14,1.2,0,
7,Trevor Lawrence,JAX,3,23,2,20,6.7,3,1.0,0,
8,Jamal Agnew,JAX,1,2,0,1,1.0,1,1.0,0,
