,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Rhamondre Stevenson,NWE,12,69,3,32,2.7,37,3.1,0,
1,Damien Harris,NWE,10,56,4,28,2.8,28,2.8,2,5.0
2,Mac Jones,NWE,6,1,2,1,0.2,0,0.0,0,
3,Brandon Bolden,NWE,1,1,,0,0.0,1,1.0,0,
4,Kendrick Bourne,NWE,1,7,0,7,7.0,0,0.0,0,
6,Qadree Ollison,ATL,9,34,2,24,2.7,10,1.1,0,
7,Mike Davis,ATL,3,1,,0,0.0,1,0.3,0,
8,Keith Smith,ATL,3,8,1,2,0.7,6,2.0,0,
9,Wayne Gallman,ATL,1,-3,,-3,-3.0,0,0.0,0,
