,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Cedrick Wilson Jr.,DAL,0,0,,0,0,2,7,3.5,0,7
1,Tony Pollard,DAL,2,39,19.5,0,21,0,0,,0,0
4,Mike Hughes,KAN,0,0,,0,0,1,9,9.0,0,9
5,Byron Pringle,KAN,3,104,34.7,0,39,0,0,,0,0
