,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Colt McCoy,ARI,35,44,328,21,45.7,201,4.6,163,4.7,3.7,165,4.7,4,9.1%,3,6.8%,2,16,4,3,9,19.1%,1,3.0
2,Russell Wilson,SEA,14,26,207,9,30.0,282,10.8,137,9.8,5.3,70,5.0,4,16.0%,3,12.0%,4,12,1,2,7,23.3%,0,
