,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Graham Gano,NYG,1,1,1,1,0,0,,0
1,Riley Dixon,NYG,,,,,4,193,48.3,52
4,Ryan Succop,TAM,3,3,3,3,0,0,,0
5,Bradley Pinion,TAM,,,,,3,136,45.3,55
