,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Matt Prater,ARI,2,3,1,3,0,0,,0
1,Andy Lee,ARI,,,,,4,165,41.3,48
4,Jason Myers,SEA,1,1,2,2,0,0,,0
5,Michael Dickson,SEA,,,,,5,257,51.4,60
