,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Tua Tagovailoa,MIA,27,33,273,13,39.4,175,5.3,141,5.2,4.3,132,4.9,1,3.0%,4,12.1%,0,7,2,2,4,11.8%,1,7.0
1,Albert Wilson,MIA,0,1,0,0,0.0,5,5.0,0,,0.0,0,,1,100.0%,0,0.0%,0,1,0,0,0,0.0%,0,
3,Joe Flacco,NYJ,24,39,291,12,29.3,299,7.7,132,5.5,3.4,159,6.6,1,2.9%,6,17.1%,2,22,4,6,12,28.6%,1,1.0
