,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Brett Maher,NOR,2,3,1,1,0,0,,0
1,Blake Gillikin,NOR,,,,,6,299,49.8,62
4,Jake Elliott,PHI,4,4,4,4,0,0,,0
5,Arryn Siposs,PHI,,,,,5,221,44.2,53
