,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Taylor Heinicke,WAS,16,22,206,10,40.0,241,11.0,153,9.6,7.0,53,3.3,0,0.0%,3,15.0%,3,10,4,3,10,38.5%,1,9.0
2,Cam Newton,CAR,21,27,189,10,35.7,150,5.6,119,5.7,4.4,70,3.3,0,0.0%,3,11.1%,1,9,1,3,5,17.2%,1,6.0
