,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Kamren Curl,WAS,0,6,5,83.3%,30,6.0,5.0,0,87.5,2.7,12,18,1,1,0,0.0,1,8,1,11.1%
1,William Jackson III,WAS,0,5,4,80.0%,42,10.5,8.4,1,141.2,7.2,32,10,0,0,0,0.0,0,4,2,33.3%
2,Kendall Fuller,WAS,0,4,3,75.0%,18,6.0,4.5,0,83.3,5.3,11,7,0,0,0,0.0,0,2,1,33.3%
3,Cole Holcomb,WAS,0,4,3,75.0%,20,6.7,5.0,0,85.4,4.3,12,8,2,0,0,0.0,0,10,0,0.0%
4,Landon Collins,WAS,0,3,2,66.7%,35,17.5,11.7,1,145.8,10.0,28,7,3,0,0,0.0,0,5,0,0.0%
5,Jamin Davis,WAS,0,2,2,100.0%,21,10.5,10.5,0,110.4,4.5,9,12,2,0,0,0.0,0,3,1,25.0%
6,Bobby McCain,WAS,0,1,1,100.0%,16,16.0,16.0,0,118.7,12.0,12,4,0,0,0,0.0,0,2,0,0.0%
7,Danny Johnson,WAS,0,2,1,50.0%,7,7.0,3.5,0,58.3,4.5,3,4,1,0,0,0.0,0,1,0,0.0%
8,Casey Toohill,WAS,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
9,Daron Payne,WAS,0,0,0,,,,,,,,,,0,0,1,0.5,2,4,1,20.0%
10,Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
11,James Smith-Williams,WAS,0,0,0,,,,,,,,,,0,0,0,0.5,1,6,0,0.0%
13,Donte Jackson,CAR,0,7,5,71.4%,86,17.2,12.3,1,152.4,19.6,73,13,0,0,0,0.0,0,9,1,10.0%
14,A.J. Bouye,CAR,0,4,4,100.0%,47,11.8,11.8,0,115.6,9.5,38,9,0,0,0,0.0,0,5,0,0.0%
15,Jeremy Chinn,CAR,0,2,2,100.0%,16,8.0,8.0,1,139.6,6.5,13,3,2,1,0,0.0,1,13,2,13.3%
16,Shaq Thompson,CAR,0,3,2,66.7%,28,14.0,9.3,0,96.5,4.7,13,15,2,0,0,0.0,0,4,1,20.0%
17,C.J. Henderson,CAR,0,1,1,100.0%,6,6.0,6.0,1,131.2,6.0,6,0,0,0,0,0.0,0,2,0,0.0%
18,Stephon Gilmore,CAR,0,1,1,100.0%,5,5.0,5.0,0,87.5,4.0,4,1,0,0,0,0.0,0,3,0,0.0%
19,Keith Taylor,CAR,0,1,1,100.0%,18,18.0,18.0,0,118.7,6.0,6,12,0,0,0,0.0,0,0,1,100.0%
20,DaQuan Jones,CAR,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,1,25.0%
21,Jermaine Carter Jr.,CAR,0,0,0,,,,,,,,,,1,1,1,0.0,2,5,1,16.7%
22,Haason Reddick,CAR,0,0,0,,,,,,,,,,4,1,0,1.0,2,5,0,0.0%
23,Brian Burns,CAR,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
24,Marquis Haynes,CAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,1,33.3%
25,Morgan Fox,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
26,Myles Hartsfield,CAR,0,0,0,,,,,,,,,,3,0,0,0.0,0,2,0,0.0%
27,Juston Burris,CAR,0,1,0,0.0%,,,0.0,,39.6,22.0,,,0,0,0,0.0,0,2,2,50.0%
