,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Larry Borom,T,CHI,59,100%,0,0%,2,8%
1,Cody Whitehair,G,CHI,59,100%,0,0%,2,8%
2,James Daniels,G,CHI,59,100%,0,0%,2,8%
3,Sam Mustipher,C,CHI,59,100%,0,0%,2,8%
4,Jason Peters,T,CHI,59,100%,0,0%,0,0%
5,David Montgomery,RB,CHI,56,95%,0,0%,0,0%
6,Darnell Mooney,WR,CHI,54,92%,0,0%,0,0%
7,Cole Kmet,TE,CHI,53,90%,0,0%,7,28%
8,Marquise Goodwin,WR,CHI,42,71%,0,0%,0,0%
9,Damiere Byrd,WR,CHI,37,63%,0,0%,0,0%
10,Justin Fields,QB,CHI,30,51%,0,0%,0,0%
11,Andy Dalton,QB,CHI,29,49%,0,0%,0,0%
12,Jesse James,TE,CHI,19,32%,0,0%,2,8%
13,Jimmy Graham,TE,CHI,12,20%,0,0%,0,0%
14,Jakeem Grant,WR,CHI,8,14%,0,0%,9,36%
15,Khalil Herbert,RB,CHI,7,12%,0,0%,2,8%
16,J.P. Holtz,TE,CHI,4,7%,0,0%,8,32%
17,Alex Bars,G,CHI,2,3%,0,0%,2,8%
18,Isaiah Coulter,WR,CHI,1,2%,0,0%,0,0%
19,DeAndre Houston-Carson,FS,CHI,0,0%,81,100%,21,84%
20,Roquan Smith,LB,CHI,0,0%,81,100%,5,20%
21,Jaylon Johnson,CB,CHI,0,0%,81,100%,1,4%
22,Tashaun Gipson,FS,CHI,0,0%,81,100%,0,0%
23,Kindle Vildor,CB,CHI,0,0%,77,95%,10,40%
24,Angelo Blackson,DT,CHI,0,0%,71,88%,5,20%
25,Bilal Nichols,DE,CHI,0,0%,66,81%,4,16%
26,Robert Quinn,LB,CHI,0,0%,61,75%,0,0%
27,Trevis Gipson,LB,CHI,0,0%,52,64%,1,4%
28,Alec Ogletree,LB,CHI,0,0%,47,58%,1,4%
29,Cassius Marsh,LB,CHI,0,0%,39,48%,11,44%
30,Eddie Goldman,NT,CHI,0,0%,25,31%,0,0%
31,Duke Shelley,CB,CHI,0,0%,23,28%,7,28%
32,Khyiris Tonga,NT,CHI,0,0%,23,28%,5,20%
33,Mario Edwards,DT,CHI,0,0%,23,28%,4,16%
34,Marqui Christian,SS,CHI,0,0%,18,22%,23,92%
35,Deon Bush,SS,CHI,0,0%,17,21%,13,52%
36,Christian Jones,LB,CHI,0,0%,16,20%,22,88%
37,Ledarius Mack,DE,CHI,0,0%,10,12%,8,32%
38,Joel Iyiegbuniwe,LB,CHI,0,0%,0,0%,22,88%
39,Caleb Johnson,LB,CHI,0,0%,0,0%,18,72%
40,Xavier Crawford,CB,CHI,0,0%,0,0%,17,68%
41,Ryan Nall,RB,CHI,0,0%,0,0%,15,60%
42,Patrick Scales,LS,CHI,0,0%,0,0%,7,28%
43,Pat O'Donnell,P,CHI,0,0%,0,0%,7,28%
44,Cairo Santos,K,CHI,0,0%,0,0%,5,20%
45,Teez Tabor,FS,CHI,0,0%,0,0%,3,12%
46,Elijah Wilkinson,T,CHI,0,0%,0,0%,2,8%
0,Kevin Zeitler,G,BAL,81,100%,0,0%,4,16%
1,Alejandro Villanueva,T,BAL,81,100%,0,0%,4,16%
2,Bradley Bozeman,C,BAL,81,100%,0,0%,4,16%
3,Ben Powers,G,BAL,81,100%,0,0%,4,16%
4,Tyler Huntley,QB,BAL,81,100%,0,0%,0,0%
5,Patrick Mekari,G,BAL,80,99%,0,0%,0,0%
6,Sammy Watkins,WR,BAL,60,74%,0,0%,0,0%
7,Mark Andrews,TE,BAL,58,72%,0,0%,0,0%
8,Rashod Bateman,WR,BAL,57,70%,0,0%,0,0%
9,Patrick Ricard,FB,BAL,48,59%,0,0%,3,12%
10,Devonta Freeman,RB,BAL,47,58%,0,0%,0,0%
11,Devin Duvernay,WR,BAL,44,54%,0,0%,8,32%
12,Nick Boyle,TE,BAL,32,40%,0,0%,0,0%
13,Latavius Murray,RB,BAL,30,37%,0,0%,0,0%
14,James Proche,WR,BAL,12,15%,0,0%,18,72%
15,Eric Tomlinson,TE,BAL,12,15%,0,0%,12,48%
16,Tylan Wallace,WR,BAL,5,6%,0,0%,19,76%
17,Tyre Phillips,G,BAL,1,1%,0,0%,4,16%
18,Brandon Stephens,FS,BAL,0,0%,59,100%,8,32%
19,Chuck Clark,SS,BAL,0,0%,59,100%,6,24%
20,Marlon Humphrey,CB,BAL,0,0%,59,100%,2,8%
21,Chris Westry,CB,BAL,0,0%,56,95%,3,12%
22,Tyus Bowser,LB,BAL,0,0%,49,83%,0,0%
23,Patrick Queen,LB,BAL,0,0%,44,75%,0,0%
24,Calais Campbell,DE,BAL,0,0%,43,73%,6,24%
25,Josh Bynes,LB,BAL,0,0%,43,73%,1,4%
26,Odafe Oweh,LB,BAL,0,0%,41,69%,0,0%
27,Justin Madubuike,DT,BAL,0,0%,36,61%,3,12%
28,Justin Houston,LB,BAL,0,0%,36,61%,0,0%
29,Tavon Young,CB,BAL,0,0%,35,59%,0,0%
30,Justin Ellis,DT,BAL,0,0%,28,47%,2,8%
31,Chris Board,LB,BAL,0,0%,16,27%,21,84%
32,Geno Stone,SS,BAL,0,0%,16,27%,19,76%
33,Broderick Washington Jr.,DT,BAL,0,0%,11,19%,2,8%
34,Jaylon Ferguson,LB,BAL,0,0%,7,12%,6,24%
35,Kahlil McKenzie,G,BAL,0,0%,6,10%,0,0%
36,Ar'Darius Washington,FS,BAL,0,0%,5,8%,10,40%
37,Anthony Levine,SS,BAL,0,0%,0,0%,21,84%
38,Kristian Welch,LB,BAL,0,0%,0,0%,21,84%
39,Joe Thomas,LB,BAL,0,0%,0,0%,19,76%
40,Sam Koch,P,BAL,0,0%,0,0%,10,40%
41,Nick Moore,LS,BAL,0,0%,0,0%,10,40%
42,Justin Tucker,K,BAL,0,0%,0,0%,9,36%
43,Josh Oliver,TE,BAL,0,0%,0,0%,7,28%
44,Ty'Son Williams,RB,BAL,0,0%,0,0%,5,20%
45,Ben Cleveland,G,BAL,0,0%,0,0%,4,16%
