,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Ka'imi Fairbairn,HOU,1,2,3,3,0,0,,0
1,Cameron Johnston,HOU,,,,,7,307,43.9,52
4,Randy Bullock,TEN,1,2,,,0,0,,0
5,Brett Kern,TEN,,,,,2,80,40.0,53
