,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Jedrick Wills Jr.,T,CLE,74,100%,0,0%,3,14%
1,J.C. Tretter,C,CLE,74,100%,0,0%,3,14%
2,Wyatt Teller,G,CLE,74,100%,0,0%,3,14%
3,Joel Bitonio,G,CLE,74,100%,0,0%,3,14%
4,Blake Hance,G,CLE,74,100%,0,0%,3,14%
5,Baker Mayfield,QB,CLE,74,100%,0,0%,0,0%
6,Ja'Marcus Bradley,WR,CLE,55,74%,0,0%,13,59%
7,Rashard Higgins,WR,CLE,53,72%,0,0%,0,0%
8,Jarvis Landry,WR,CLE,48,65%,0,0%,0,0%
9,Austin Hooper,TE,CLE,48,65%,0,0%,0,0%
10,David Njoku,TE,CLE,47,64%,0,0%,0,0%
11,Nick Chubb,RB,CLE,42,57%,0,0%,0,0%
12,Harrison Bryant,TE,CLE,31,42%,0,0%,11,50%
13,D'Ernest Johnson,RB,CLE,26,35%,0,0%,3,14%
14,Demetric Felton,RB,CLE,12,16%,0,0%,6,27%
15,Andy Janovich,FB,CLE,7,9%,0,0%,8,36%
16,Lawrence Cager,WR,CLE,1,1%,0,0%,0,0%
17,John Johnson,FS,CLE,0,0%,48,100%,8,36%
18,Anthony Walker,LB,CLE,0,0%,48,100%,3,14%
19,Denzel Ward,CB,CLE,0,0%,48,100%,2,9%
20,Greg Newsome II,CB,CLE,0,0%,45,94%,4,18%
21,Myles Garrett,DE,CLE,0,0%,45,94%,2,9%
22,Ronnie Harrison,SS,CLE,0,0%,42,88%,2,9%
23,Jadeveon Clowney,DE,CLE,0,0%,39,81%,2,9%
24,Malik McDowell,DT,CLE,0,0%,38,79%,2,9%
25,Malik Jackson,DT,CLE,0,0%,29,60%,1,5%
26,Grant Delpit,SS,CLE,0,0%,25,52%,11,50%
27,Jordan Elliott,DT,CLE,0,0%,25,52%,3,14%
28,Greedy Williams,CB,CLE,0,0%,20,42%,4,18%
29,Malcolm Smith,LB,CLE,0,0%,18,38%,0,0%
30,Sione Takitaki,LB,CLE,0,0%,16,33%,14,64%
31,Jeremiah Owusu-Koramoah,LB,CLE,0,0%,14,29%,5,23%
32,Mack Wilson,LB,CLE,0,0%,13,27%,8,36%
33,Porter Gustin,DE,CLE,0,0%,12,25%,10,45%
34,Tommy Togiai,DT,CLE,0,0%,2,4%,0,0%
35,Joe Jackson,DE,CLE,0,0%,1,2%,3,14%
36,Elijah Lee,LB,CLE,0,0%,0,0%,19,86%
37,Herb Miller,CB,CLE,0,0%,0,0%,17,77%
38,M.J. Stewart,SS,CLE,0,0%,0,0%,16,73%
39,Richard LeCounte,FS,CLE,0,0%,0,0%,11,50%
40,Tony Fields,LB,CLE,0,0%,0,0%,11,50%
41,Jamie Gillan,P,CLE,0,0%,0,0%,8,36%
42,Charley Hughlett,LS,CLE,0,0%,0,0%,8,36%
43,Chase McLaughlin,K,CLE,0,0%,0,0%,6,27%
44,Michael Dunn,G,CLE,0,0%,0,0%,3,14%
45,Hjalte Froholdt,G,CLE,0,0%,0,0%,3,14%
0,Penei Sewell,T,DET,48,100%,0,0%,2,9%
1,Jonah Jackson,G,DET,48,100%,0,0%,2,9%
2,Tim Boyle,QB,DET,48,100%,0,0%,0,0%
3,Taylor Decker,T,DET,48,100%,0,0%,0,0%
4,Evan Brown,C,DET,45,94%,0,0%,1,5%
5,Josh Reynolds,WR,DET,43,90%,0,0%,0,0%
6,T.J. Hockenson,TE,DET,42,88%,0,0%,0,0%
7,Amon-Ra St. Brown,WR,DET,41,85%,0,0%,3,14%
8,D'Andre Swift,RB,DET,35,73%,0,0%,0,0%
9,Kalif Raymond,WR,DET,34,71%,0,0%,5,23%
10,Tommy Kraemer,G,DET,33,69%,0,0%,2,9%
11,Halapoulivaati Vaitai,G,DET,15,31%,0,0%,0,0%
12,Brock Wright,TE,DET,13,27%,0,0%,5,23%
13,Jamaal Williams,RB,DET,13,27%,0,0%,0,0%
14,Jason Cabinda,FB,DET,9,19%,0,0%,19,86%
15,Will Holden,T,DET,4,8%,0,0%,2,9%
16,Ryan McCollum,C,DET,3,6%,0,0%,2,9%
17,Tom Kennedy,WR,DET,3,6%,0,0%,0,0%
18,KhaDarel Hodge,WR,DET,2,4%,0,0%,9,41%
19,Godwin Igwebuike,RB,DET,1,2%,0,0%,17,77%
20,Tracy Walker,FS,DET,0,0%,74,100%,6,27%
21,Alex Anzalone,LB,DET,0,0%,74,100%,3,14%
22,Amani Oruwariye,CB,DET,0,0%,74,100%,0,0%
23,Will Harris,SS,DET,0,0%,69,93%,6,27%
24,Jerry Jacobs,CB,DET,0,0%,66,89%,1,5%
25,Austin Bryant,LB,DET,0,0%,60,81%,1,5%
26,Charles Harris,LB,DET,0,0%,55,74%,3,14%
27,Jalen Reeves-Maybin,LB,DET,0,0%,48,65%,9,41%
28,Julian Okwara,LB,DET,0,0%,37,50%,11,50%
29,Nick Williams,DE,DET,0,0%,37,50%,0,0%
30,Michael Brockers,DE,DET,0,0%,37,50%,0,0%
31,AJ Parker,CB,DET,0,0%,35,47%,2,9%
32,Alim McNeill,NT,DET,0,0%,33,45%,0,0%
33,Levi Onwuzurike,DE,DET,0,0%,30,41%,3,14%
34,Dean Marlowe,SS,DET,0,0%,27,36%,5,23%
35,John Penisini,NT,DET,0,0%,23,31%,4,18%
36,Derrick Barnes,LB,DET,0,0%,19,26%,3,14%
37,Da'Shawn Hand,DE,DET,0,0%,12,16%,2,9%
38,Bobby Price,FS,DET,0,0%,4,5%,17,77%
39,Anthony Pittman,LB,DET,0,0%,0,0%,20,91%
40,C.J. Moore,FS,DET,0,0%,0,0%,17,77%
41,Jalen Elliott,DB,DET,0,0%,0,0%,17,77%
42,Josh Woods,LB,DET,0,0%,0,0%,17,77%
43,Jack Fox,P,DET,0,0%,0,0%,8,36%
44,Scott Daly,LS,DET,0,0%,0,0%,8,36%
45,Aldrick Rosas,K,DET,0,0%,0,0%,5,23%
46,Mark Gilbert,CB,DET,0,0%,0,0%,5,23%
