,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Aaron Rodgers,GNB,23,33,385,16,45.7,261,7.9,168,7.3,5.1,217,9.4,0,0.0%,6,19.4%,2,14,6,2,10,27.0%,2,10.5
2,Kirk Cousins,MIN,24,35,341,17,45.9,406,11.6,199,8.3,5.7,142,5.9,2,5.9%,6,17.6%,2,14,5,3,10,27.0%,0,
