,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Ben Roethlisberger,PIT,28,44,273,14,29.8,325,7.4,154,5.5,3.5,119,4.3,0,0.0%,10,22.7%,3,10,1,3,7,14.9%,0,
2,Justin Herbert,LAC,30,41,382,19,44.2,219,5.3,145,4.8,3.5,237,7.9,4,9.8%,4,9.8%,2,13,0,2,4,8.2%,6,15.5
