,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Nyheim Hines,IND,0,0,,0,0,2,-1,-0.5,0,0
1,Isaiah Rodgers,IND,2,44,22.0,0,23,0,0,,0,0
4,Jakeem Grant,MIA,0,0,,0,0,3,13,4.3,0,14
