,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Netane Muti,G,DEN,61,100%,0,0%,1,3%
1,Garett Bolles,T,DEN,61,100%,0,0%,1,3%
2,Quinn Meinerz,G,DEN,61,100%,0,0%,1,3%
3,Bobby Massie,T,DEN,61,100%,0,0%,0,0%
4,Lloyd Cushenberry III,C,DEN,61,100%,0,0%,0,0%
5,Courtland Sutton,WR,DEN,58,95%,0,0%,0,0%
6,Noah Fant,TE,DEN,57,93%,0,0%,0,0%
7,Tim Patrick,WR,DEN,56,92%,0,0%,0,0%
8,Javonte Williams,RB,DEN,31,51%,0,0%,0,0%
9,Teddy Bridgewater,QB,DEN,31,51%,0,0%,0,0%
10,Drew Lock,QB,DEN,30,49%,0,0%,0,0%
11,Melvin Gordon,RB,DEN,30,49%,0,0%,0,0%
12,Kendall Hinton,WR,DEN,26,43%,0,0%,5,17%
13,David Moore,WR,DEN,19,31%,0,0%,0,0%
14,Albert Okwuegbunam,TE,DEN,16,26%,0,0%,0,0%
15,Eric Saubert,TE,DEN,8,13%,0,0%,23,77%
16,Diontae Spencer,WR,DEN,3,5%,0,0%,7,23%
17,Andrew Beck,TE,DEN,1,2%,0,0%,22,74%
18,Justin Simmons,FS,DEN,0,0%,73,100%,5,17%
19,Alexander Johnson,LB,DEN,0,0%,73,100%,5,17%
20,Kareem Jackson,SS,DEN,0,0%,73,100%,0,0%
21,Kyle Fuller,CB,DEN,0,0%,72,99%,0,0%
22,Malik Reed,LB,DEN,0,0%,67,92%,2,7%
23,Patrick Surtain II,CB,DEN,0,0%,63,86%,0,0%
24,Von Miller,LB,DEN,0,0%,62,85%,0,0%
25,Justin Strnad,LB,DEN,0,0%,59,81%,7,23%
26,Dre'Mont Jones,DE,DEN,0,0%,48,66%,6,20%
27,Mike Purcell,NT,DEN,0,0%,40,55%,6,20%
28,Shelby Harris,DE,DEN,0,0%,40,55%,5,17%
29,DeShawn Williams,DT,DEN,0,0%,35,48%,7,23%
30,Bryce Callahan,CB,DEN,0,0%,27,37%,0,0%
31,Shamar Stephen,DE,DEN,0,0%,26,36%,2,7%
32,McTelvin Agim,DE,DEN,0,0%,17,23%,2,7%
33,Jonathon Cooper,LB,DEN,0,0%,14,19%,29,97%
34,Caden Sterns,FS,DEN,0,0%,7,10%,12,40%
35,Aaron Patrick,DE,DEN,0,0%,3,4%,12,40%
36,Nate Hairston,CB,DEN,0,0%,2,3%,25,84%
37,P.J. Locke,FS,DEN,0,0%,1,1%,29,97%
38,Micah Kiser,LB,DEN,0,0%,1,1%,24,80%
39,Mike Ford,CB,DEN,0,0%,0,0%,25,84%
40,Damarea Crockett,RB,DEN,0,0%,0,0%,22,74%
41,Curtis Robinson,LB,DEN,0,0%,0,0%,17,57%
42,Sam Martin,P,DEN,0,0%,0,0%,11,37%
43,Jacob Bobenmoyer,LS,DEN,0,0%,0,0%,11,37%
44,Brandon McManus,K,DEN,0,0%,0,0%,3,10%
45,Austin Schlottmann,G,DEN,0,0%,0,0%,1,3%
46,Calvin Anderson,T,DEN,0,0%,0,0%,1,3%
0,Patrick Mekari,G,BAL,73,100%,0,0%,5,17%
1,Kevin Zeitler,G,BAL,73,100%,0,0%,5,17%
2,Bradley Bozeman,C,BAL,73,100%,0,0%,5,17%
3,Lamar Jackson,QB,BAL,73,100%,0,0%,0,0%
4,Sammy Watkins,WR,BAL,53,73%,0,0%,0,0%
5,Patrick Ricard,FB,BAL,51,70%,0,0%,2,7%
6,Mark Andrews,TE,BAL,46,63%,0,0%,0,0%
7,Latavius Murray,RB,BAL,45,62%,0,0%,0,0%
8,Marquise Brown,WR,BAL,45,62%,0,0%,0,0%
9,Ben Powers,G,BAL,39,53%,0,0%,5,17%
10,Alejandro Villanueva,T,BAL,38,52%,0,0%,0,0%
11,Andre Smith,T,BAL,35,48%,0,0%,5,17%
12,Ben Cleveland,G,BAL,34,47%,0,0%,5,17%
13,Devin Duvernay,WR,BAL,33,45%,0,0%,12,40%
14,Eric Tomlinson,TE,BAL,25,34%,0,0%,6,20%
15,James Proche,WR,BAL,24,33%,0,0%,2,7%
16,Le'Veon Bell,RB,BAL,20,27%,0,0%,0,0%
17,Josh Oliver,TE,BAL,14,19%,0,0%,10,33%
18,Devonta Freeman,RB,BAL,6,8%,0,0%,0,0%
19,Trystan Colon-Castillo,C,BAL,3,4%,0,0%,0,0%
20,Tylan Wallace,WR,BAL,1,1%,0,0%,24,80%
21,Chuck Clark,SS,BAL,0,0%,61,100%,4,13%
22,Marlon Humphrey,CB,BAL,0,0%,61,100%,2,7%
23,Anthony Averett,CB,BAL,0,0%,59,97%,1,3%
24,Patrick Queen,LB,BAL,0,0%,57,93%,0,0%
25,Brandon Stephens,FS,BAL,0,0%,45,74%,17,57%
26,Tyus Bowser,LB,BAL,0,0%,44,72%,10,33%
27,Calais Campbell,DE,BAL,0,0%,42,69%,6,20%
28,Odafe Oweh,LB,BAL,0,0%,42,69%,0,0%
29,Justin Houston,LB,BAL,0,0%,37,61%,0,0%
30,Malik Harrison,LB,BAL,0,0%,32,52%,24,80%
31,Chris Board,LB,BAL,0,0%,29,48%,25,83%
32,Tavon Young,CB,BAL,0,0%,29,48%,3,10%
33,Brandon Williams,NT,BAL,0,0%,29,48%,1,3%
34,Jimmy Smith,CB,BAL,0,0%,24,39%,2,7%
35,Justin Madubuike,DT,BAL,0,0%,24,39%,1,3%
36,Pernell McPhee,LB,BAL,0,0%,17,28%,0,0%
37,Justin Ellis,DT,BAL,0,0%,15,25%,0,0%
38,Broderick Washington Jr.,DT,BAL,0,0%,11,18%,0,0%
39,Kevon Seymour,CB,BAL,0,0%,9,15%,25,83%
40,Josh Bynes,LB,BAL,0,0%,4,7%,15,50%
41,Anthony Levine,SS,BAL,0,0%,0,0%,25,83%
42,Kristian Welch,LB,BAL,0,0%,0,0%,25,83%
43,Geno Stone,SS,BAL,0,0%,0,0%,24,80%
44,Sam Koch,P,BAL,0,0%,0,0%,12,40%
45,Nick Moore,LS,BAL,0,0%,0,0%,12,40%
46,Justin Tucker,K,BAL,0,0%,0,0%,10,33%
