,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,James Robinson,JAX,18,78,6,52,2.9,26,1.4,2,9.0
1,Trevor Lawrence,JAX,8,36,4,24,3.0,12,1.5,1,8.0
2,Dare Ogunbowale,JAX,2,3,,3,1.5,0,0.0,0,
3,Jamal Agnew,JAX,1,11,1,11,11.0,0,0.0,0,
4,Laviska Shenault Jr.,JAX,1,11,1,8,8.0,3,3.0,1,1.0
6,Joe Mixon,CIN,16,67,4,54,3.4,13,0.8,2,8.0
7,Joe Burrow,CIN,3,4,0,2,0.7,2,0.7,0,
8,Samaje Perine,CIN,3,7,0,5,1.7,2,0.7,0,
