,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Baker Mayfield,CLE,15,33,155,9,25.0,346,10.5,71,4.7,2.2,84,5.6,0,0.0%,13,41.9%,3,10,4,0,7,18.9%,1,6.0
2,Kirk Cousins,MIN,20,38,203,10,25.0,320,8.4,139,7.0,3.7,64,3.2,1,2.7%,12,32.4%,2,9,6,7,15,36.6%,1,1.0
