,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Davis Mills,HOU,11,21,87,4,16.7,180,8.6,53,4.8,2.5,34,3.1,0,0.0%,2,10.0%,3,2,4,1,8,32.0%,1,2.0
2,Josh Allen,BUF,20,30,248,12,38.7,269,9.0,181,9.1,6.0,67,3.4,0,0.0%,5,17.2%,1,6,2,3,6,18.8%,1,8.0
3,Mitchell Trubisky,BUF,1,1,8,0,0.0,2,2.0,2,2.0,2.0,6,6.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,1,8.0
