,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Trevor Lawrence,JAX,17,24,204,0,0,1,2,52,96.5,8,36,1,11,0,0,0,0,0,0,0
1,James Robinson,JAX,0,0,0,0,0,0,0,0,,18,78,2,20,2,1,-2,0,-2,0,0
2,Laviska Shenault Jr.,JAX,0,0,0,0,0,0,0,0,,1,11,0,11,7,6,99,0,52,0,0
3,Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,1,11,0,11,1,1,27,0,27,1,0
4,Dare Ogunbowale,JAX,0,0,0,0,0,0,0,0,,2,3,0,2,0,0,0,0,0,0,0
5,Dan Arnold,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,29,0,17,0,0
6,Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,24,0,10,0,0
7,Tavon Austin,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,0,8,0,0
8,Luke Farrell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
9,Chris Manhertz,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
10,Jacob Hollister,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
11,Tyron Johnson,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
14,Joe Burrow,CIN,25,32,348,2,0,1,6,44,132.8,3,4,0,4,0,0,0,0,0,0,0
15,Joe Mixon,CIN,0,0,0,0,0,0,0,0,,16,67,1,11,2,1,0,0,0,0,0
16,Samaje Perine,CIN,0,0,0,0,0,0,0,0,,3,7,0,4,1,1,15,0,15,0,0
17,Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,118,0,33,0,0
18,C.J. Uzomah,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,95,2,31,0,0
19,Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,77,0,44,0,0
20,Trenton Irwin,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,25,0,25,0,0
21,Auden Tate,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,0,18,0,0
22,Mike Thomas,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
