,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Jamal Agnew,JAX,1,27,27.0,0,27,0,0,,0,0
3,Darius Phillips,CIN,2,43,21.5,0,24,2,9,4.5,0,10
