,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Carson Wentz,IND,24,32,228,9,26.5,282,8.8,159,6.6,5.0,69,2.9,0,0.0%,3,9.4%,2,7,2,5,9,26.5%,0,
2,Jacoby Brissett,MIA,20,30,199,10,30.3,230,7.7,140,7.0,4.7,59,3.0,2,6.7%,4,13.3%,3,4,7,2,12,34.3%,2,4.0
