,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Laken Tomlinson,G,SFO,76,100%,0,0%,3,10%
1,Mike McGlinchey,T,SFO,76,100%,0,0%,3,10%
2,Daniel Brunskill,G,SFO,76,100%,0,0%,3,10%
3,Alex Mack,C,SFO,75,99%,0,0%,0,0%
4,George Kittle,TE,SFO,70,92%,0,0%,0,0%
5,Deebo Samuel,WR,SFO,68,89%,0,0%,1,3%
6,Kyle Juszczyk,FB,SFO,62,82%,0,0%,9,29%
7,Trent Williams,T,SFO,54,71%,0,0%,0,0%
8,Brandon Aiyuk,WR,SFO,51,67%,0,0%,6,19%
9,Mohamed Sanu,WR,SFO,39,51%,0,0%,3,10%
10,Trey Sermon,RB,SFO,39,51%,0,0%,0,0%
11,Trey Lance,QB,SFO,39,51%,0,0%,0,0%
12,Jimmy Garoppolo,QB,SFO,37,49%,0,0%,0,0%
13,Trent Sherfield,WR,SFO,22,29%,0,0%,11,36%
14,Jaylon Moore,T,SFO,22,29%,0,0%,0,0%
15,Ross Dwelley,TE,SFO,8,11%,0,0%,21,68%
16,Jauan Jennings,WR,SFO,8,11%,0,0%,0,0%
17,Charlie Woerner,TE,SFO,6,8%,0,0%,22,71%
18,Jacques Patrick,RB,SFO,6,8%,0,0%,10,32%
19,Trenton Cannon,RB,SFO,1,1%,0,0%,22,71%
20,Jake Brendel,C,SFO,1,1%,0,0%,3,10%
21,Jimmie Ward,FS,SFO,0,0%,56,100%,9,29%
22,Azeez Al-Shaair,LB,SFO,0,0%,56,100%,5,16%
23,Fred Warner,LB,SFO,0,0%,56,100%,1,3%
24,Emmanuel Moseley,CB,SFO,0,0%,56,100%,1,3%
25,Dre Kirkpatrick,CB,SFO,0,0%,56,100%,0,0%
26,Jaquiski Tartt,SS,SFO,0,0%,56,100%,0,0%
27,Nick Bosa,DE,SFO,0,0%,39,70%,1,3%
28,Arik Armstead,DE,SFO,0,0%,38,68%,8,26%
29,Marcell Harris,LB,SFO,0,0%,33,59%,25,81%
30,Javon Kinlaw,DT,SFO,0,0%,31,55%,3,10%
31,D.J. Jones,DT,SFO,0,0%,28,50%,7,23%
32,Dontae Johnson,CB,SFO,0,0%,23,41%,12,39%
33,Samson Ebukam,DE,SFO,0,0%,21,38%,4,13%
34,Maurice Hurst Jr.,DT,SFO,0,0%,20,36%,0,0%
35,Arden Key,DE,SFO,0,0%,18,32%,11,36%
36,Kentavius Street,DE,SFO,0,0%,17,30%,2,6%
37,Dee Ford,DE,SFO,0,0%,12,21%,1,3%
38,Demetrius Flannigan-Fowles,LB,SFO,0,0%,0,0%,27,87%
39,Talanoa Hufanga,SS,SFO,0,0%,0,0%,27,87%
40,Deommodore Lenoir,CB,SFO,0,0%,0,0%,22,71%
41,Tavon Wilson,SS,SFO,0,0%,0,0%,17,55%
42,Mitch Wishnowsky,P,SFO,0,0%,0,0%,13,42%
43,Ambry Thomas,CB,SFO,0,0%,0,0%,12,39%
44,Taybor Pepper,LS,SFO,0,0%,0,0%,9,29%
45,Tom Compton,T,SFO,0,0%,0,0%,3,10%
46,Buster Skrine,CB,SFO,0,0%,0,0%,3,10%
0,Gabe Jackson,G,SEA,56,100%,0,0%,4,13%
1,Damien Lewis,G,SEA,56,100%,0,0%,4,13%
2,Russell Wilson,QB,SEA,56,100%,0,0%,0,0%
3,Kyle Fuller,G,SEA,56,100%,0,0%,0,0%
4,Duane Brown,T,SEA,56,100%,0,0%,0,0%
5,Cedric Ogbuehi,T,SEA,48,86%,0,0%,4,13%
6,Tyler Lockett,WR,SEA,48,86%,0,0%,1,3%
7,Will Dissly,TE,SEA,46,82%,0,0%,9,29%
8,D.K. Metcalf,WR,SEA,46,82%,0,0%,1,3%
9,Colby Parkinson,TE,SEA,38,68%,0,0%,3,10%
10,Freddie Swain,WR,SEA,25,45%,0,0%,7,23%
11,Chris Carson,RB,SEA,25,45%,0,0%,0,0%
12,Alex Collins,RB,SEA,22,39%,0,0%,0,0%
13,Travis Homer,RB,SEA,9,16%,0,0%,24,77%
14,Penny Hart,WR,SEA,8,14%,0,0%,10,32%
15,Tyler Mabry,TE,SEA,8,14%,0,0%,7,23%
16,Jake Curhan,T,SEA,8,14%,0,0%,4,13%
17,Cody Thompson,WR,SEA,3,5%,0,0%,1,3%
18,Nick Bellore,LB,SEA,1,2%,0,0%,24,77%
19,DeeJay Dallas,RB,SEA,1,2%,0,0%,21,68%
20,Bobby Wagner,LB,SEA,0,0%,76,100%,4,13%
21,Sidney Jones,CB,SEA,0,0%,76,100%,3,10%
22,D.J. Reed,CB,SEA,0,0%,76,100%,1,3%
23,Jamal Adams,SS,SEA,0,0%,76,100%,0,0%
24,Quandre Diggs,FS,SEA,0,0%,70,92%,1,3%
25,Rasheem Green,DE,SEA,0,0%,52,68%,3,10%
26,Kerry Hyder,DE,SEA,0,0%,51,67%,5,16%
27,Jordyn Brooks,LB,SEA,0,0%,50,66%,9,29%
28,Carlos Dunlap,LB,SEA,0,0%,47,62%,0,0%
29,Poona Ford,NT,SEA,0,0%,46,61%,3,10%
30,Alton Robinson,DE,SEA,0,0%,44,58%,0,0%
31,Al Woods,DT,SEA,0,0%,35,46%,5,16%
32,Darrell Taylor,DE,SEA,0,0%,33,43%,16,52%
33,Ugo Amadi,FS,SEA,0,0%,28,37%,14,45%
34,Ryan Neal,SS,SEA,0,0%,26,34%,27,87%
35,Robert Nkemdiche,DT,SEA,0,0%,21,28%,3,10%
36,Bryan Mone,NT,SEA,0,0%,15,20%,0,0%
37,Marquise Blair,FS,SEA,0,0%,14,18%,15,48%
38,Jon Rhattigan,LB,SEA,0,0%,0,0%,23,74%
39,Cody Barton,LB,SEA,0,0%,0,0%,23,74%
40,Tyler Ott,LS,SEA,0,0%,0,0%,13,42%
41,Tre Flowers,CB,SEA,0,0%,0,0%,13,42%
42,Michael Dickson,P,SEA,0,0%,0,0%,13,42%
43,Jason Myers,K,SEA,0,0%,0,0%,9,29%
44,Blessuan Austin,CB,SEA,0,0%,0,0%,6,19%
45,Stone Forsythe,T,SEA,0,0%,0,0%,4,13%
46,Dakoda Shepley,C,SEA,0,0%,0,0%,4,13%
