,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Chris Carson,SEA,13,30,2,10,0.8,20,1.5,0,
1,Alex Collins,SEA,10,44,3,30,3.0,14,1.4,0,
2,Russell Wilson,SEA,4,26,2,26,6.5,0,0.0,0,
3,Travis Homer,SEA,1,5,,1,1.0,4,4.0,1,1.0
5,Trey Sermon,SFO,19,89,4,51,2.7,38,2.0,0,
6,Trey Lance,SFO,7,41,2,36,5.1,5,0.7,0,
7,Jacques Patrick,SFO,2,12,1,8,4.0,4,2.0,0,
8,Deebo Samuel,SFO,1,1,0,0,0.0,1,1.0,0,
