,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Patrick Mahomes,KAN,24,30,278,16,51.6,219,7.3,161,6.7,5.4,117,4.9,1,3.3%,5,16.7%,1,4,1,3,5,14.3%,4,6.8
2,Jalen Hurts,PHI,32,48,387,19,37.3,329,6.9,181,5.7,3.8,206,6.4,2,4.5%,7,15.9%,3,17,10,4,17,30.9%,4,5.8
