,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Daniel Jones,NYG,28,40,402,2,1,0,0,54,108.5,4,27,0,20,0,0,0,0,0,0,0
1,Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,13,52,1,17,6,5,74,1,54,1,0
2,Devontae Booker,NYG,0,0,0,0,0,0,0,0,,1,6,0,6,1,1,6,0,6,0,0
3,Kadarius Toney,NYG,0,0,0,0,0,0,0,0,,1,1,0,1,9,6,78,0,21,0,0
4,Kenny Golladay,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,116,0,28,0,0
5,John Ross,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,77,1,51,1,0
6,Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,24,0,20,0,0
7,Evan Engram,NYG,0,0,0,0,0,0,0,0,,1,-3,0,-3,6,5,27,0,8,0,0
10,Jameis Winston,NOR,17,23,226,1,0,0,0,58,119.1,0,0,0,0,0,0,0,0,0,0,0
11,Taysom Hill,NOR,2,3,9,0,1,0,0,6,30.6,6,28,2,8,2,2,26,0,15,0,0
12,Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,26,120,0,10,0,0,0,0,0,0,0
13,Tony Jones,NOR,0,0,0,0,0,0,0,0,,3,8,0,3,3,1,-3,0,-3,0,0
14,Ty Montgomery,NOR,0,0,0,0,0,0,0,0,,2,7,0,5,3,3,42,0,21,0,0
15,Dwayne Washington,NOR,0,0,0,0,0,0,0,0,,1,5,0,5,1,1,6,0,6,0,0
16,Alex Armah,NOR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
17,Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,74,0,58,0,0
18,Deonte Harris,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,52,0,18,0,0
19,Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,1,15,0,0
20,Chris Hogan,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,9,0,0
21,Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
22,Kenny Stills,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
