,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Lamar Jackson,BAL,22,37,316,1,0,3,12,49,96.2,7,28,0,7,0,0,0,0,0,0,0
1,Latavius Murray,BAL,0,0,0,0,0,0,0,0,,18,59,1,11,0,0,0,0,0,0,0
2,Le'Veon Bell,BAL,0,0,0,0,0,0,0,0,,4,11,0,4,1,0,0,0,0,0,0
3,Devonta Freeman,BAL,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
4,Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,91,1,49,0,0
5,James Proche,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,74,0,32,0,0
6,Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,67,0,24,0,0
7,Sammy Watkins,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,49,0,20,0,0
8,Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,31,0,17,0,0
9,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
10,Josh Oliver,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Drew Lock,DEN,12,21,113,0,1,3,15,32,52.3,0,0,0,0,0,0,0,0,0,0,0
14,Teddy Bridgewater,DEN,7,16,65,1,0,2,15,19,76.3,1,2,0,2,0,0,0,0,0,0,0
15,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,9,56,0,14,4,2,11,0,8,0,0
16,Javonte Williams,DEN,0,0,0,0,0,0,0,0,,7,48,0,31,3,3,11,0,9,0,0
17,Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,47,0,32,0,0
18,Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,46,1,14,0,0
19,Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,39,0,19,0,0
20,Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,13,0,13,0,0
21,Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
22,Diontae Spencer,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
