,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Russell Wilson,SEA,16,23,149,6,23.1,125,5.4,62,3.9,2.7,87,5.4,1,4.5%,3,13.6%,3,10,6,3,12,42.9%,2,14.0
2,Jimmy Garoppolo,SFO,14,23,165,8,33.3,225,9.8,109,7.8,4.7,56,4.0,1,4.5%,3,13.6%,1,6,3,2,6,25.0%,0,
3,Trey Lance,SFO,9,18,157,7,36.8,127,7.1,52,5.8,2.9,105,11.7,0,0.0%,3,17.6%,1,1,6,2,9,37.5%,5,7.2
