,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Isaiah Wynn,T,NWE,59,100%,0,0%,4,14%
1,Shaq Mason,G,NWE,59,100%,0,0%,4,14%
2,David Andrews,C,NWE,59,100%,0,0%,0,0%
3,Mac Jones,QB,NWE,59,100%,0,0%,0,0%
4,Jakobi Meyers,WR,NWE,56,95%,0,0%,0,0%
5,Nelson Agholor,WR,NWE,43,73%,0,0%,0,0%
6,Hunter Henry,TE,NWE,40,68%,0,0%,0,0%
7,Justin Herron,T,NWE,39,66%,0,0%,4,14%
8,Kendrick Bourne,WR,NWE,36,61%,0,0%,1,3%
9,Damien Harris,RB,NWE,36,61%,0,0%,0,0%
10,Michael Onwenu,G,NWE,33,56%,0,0%,4,14%
11,Jonnu Smith,TE,NWE,28,47%,0,0%,0,0%
12,Ted Karras,C,NWE,27,46%,0,0%,4,14%
13,Yasir Durant,G,NWE,20,34%,0,0%,4,14%
14,Brandon Bolden,RB,NWE,19,32%,0,0%,20,69%
15,Jakob Johnson,FB,NWE,16,27%,0,0%,14,48%
16,N'Keal Harry,WR,NWE,15,25%,0,0%,0,0%
17,J.J. Taylor,RB,NWE,4,7%,0,0%,2,7%
18,Matthew Slater,WR,NWE,1,2%,0,0%,25,86%
19,Devin McCourty,FS,NWE,0,0%,78,100%,6,21%
20,J.C. Jackson,CB,NWE,0,0%,78,100%,0,0%
21,Jalen Mills,CB,NWE,0,0%,78,100%,0,0%
22,Kyle Van Noy,LB,NWE,0,0%,75,96%,0,0%
23,Matt Judon,LB,NWE,0,0%,68,87%,10,34%
24,Adrian Phillips,SS,NWE,0,0%,67,86%,13,45%
25,Kyle Dugger,FS,NWE,0,0%,60,77%,0,0%
26,Dont'a Hightower,LB,NWE,0,0%,54,69%,6,21%
27,Deatrich Wise Jr.,DE,NWE,0,0%,54,69%,4,14%
28,Jonathan Jones,CB,NWE,0,0%,49,63%,13,45%
29,Davon Godchaux,NT,NWE,0,0%,43,55%,6,21%
30,Christian Barmore,DT,NWE,0,0%,43,55%,0,0%
31,Lawrence Guy,DT,NWE,0,0%,31,40%,10,34%
32,Josh Uche,LB,NWE,0,0%,31,40%,0,0%
33,Chase Winovich,DE,NWE,0,0%,22,28%,19,66%
34,Carl Davis,NT,NWE,0,0%,12,15%,0,0%
35,Myles Bryant,CB,NWE,0,0%,9,12%,1,3%
36,Henry Anderson,DE,NWE,0,0%,3,4%,3,10%
37,Harvey Langi,LB,NWE,0,0%,2,3%,19,66%
38,Justin Bethel,FS,NWE,0,0%,1,1%,25,86%
39,Jahlani Tavai,LB,NWE,0,0%,1,1%,11,38%
40,Brandon King,LB,NWE,0,0%,0,0%,25,86%
41,Cody Davis,FS,NWE,0,0%,0,0%,22,76%
42,Gunner Olszewski,WR,NWE,0,0%,0,0%,14,48%
43,Jake Bailey,P,NWE,0,0%,0,0%,13,45%
44,Joe Cardona,LS,NWE,0,0%,0,0%,9,31%
45,Nick Folk,K,NWE,0,0%,0,0%,4,14%
0,Tristan Wirfs,T,TAM,78,100%,0,0%,6,21%
1,Alex Cappa,G,TAM,78,100%,0,0%,6,21%
2,Donovan Smith,T,TAM,78,100%,0,0%,6,21%
3,Ali Marpet,G,TAM,78,100%,0,0%,6,21%
4,Tom Brady,QB,TAM,78,100%,0,0%,0,0%
5,Ryan Jensen,C,TAM,78,100%,0,0%,0,0%
6,Chris Godwin,WR,TAM,73,94%,0,0%,0,0%
7,Mike Evans,WR,TAM,69,88%,0,0%,0,0%
8,Leonard Fournette,RB,TAM,64,82%,0,0%,0,0%
9,O.J. Howard,TE,TAM,51,65%,0,0%,0,0%
10,Cameron Brate,TE,TAM,50,64%,0,0%,0,0%
11,Antonio Brown,WR,TAM,40,51%,0,0%,0,0%
12,Tyler Johnson,WR,TAM,17,22%,0,0%,8,28%
13,Ronald Jones II,RB,TAM,13,17%,0,0%,0,0%
14,Josh Wells,T,TAM,6,8%,0,0%,6,21%
15,Codey McElroy,TE,TAM,4,5%,0,0%,4,14%
16,Jaydon Mickens,WR,TAM,3,4%,0,0%,9,31%
17,Devin White,LB,TAM,0,0%,59,100%,5,17%
18,Lavonte David,LB,TAM,0,0%,59,100%,1,3%
19,Richard Sherman,CB,TAM,0,0%,58,98%,0,0%
20,Shaquil Barrett,LB,TAM,0,0%,53,90%,1,3%
21,Joe Tryon-Shoyinka,LB,TAM,0,0%,50,85%,4,14%
22,Jordan Whitehead,SS,TAM,0,0%,48,81%,1,3%
23,Antoine Winfield Jr.,FS,TAM,0,0%,46,78%,2,7%
24,Ndamukong Suh,DE,TAM,0,0%,43,73%,0,0%
25,Vita Vea,NT,TAM,0,0%,41,69%,10,34%
26,Ross Cockrell,CB,TAM,0,0%,35,59%,9,31%
27,Carlton Davis,CB,TAM,0,0%,32,54%,3,10%
28,William Gholston,DE,TAM,0,0%,28,47%,4,14%
