,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Jonathan Taylor,IND,16,103,4,56,3.5,47,2.9,4,4.0
1,Marlon Mack,IND,10,22,2,18,1.8,4,0.4,1,10.0
2,Carson Wentz,IND,5,8,2,8,1.6,0,0.0,0,
3,Nyheim Hines,IND,2,6,1,0,0.0,6,3.0,0,
5,Malcolm Brown,MIA,8,23,,14,1.8,9,1.1,2,4.0
6,Salvon Ahmed,MIA,3,1,,1,0.3,0,0.0,0,
7,Jacoby Brissett,MIA,3,8,2,8,2.7,0,0.0,0,
8,Myles Gaskin,MIA,2,3,,3,1.5,0,0.0,0,
