,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Byron Pringle,KAN,4,109,27.3,0,32,0,0,,0,0
3,Quez Watkins,PHI,2,14,7.0,0,14,0,0,,0,0
4,Jalen Reagor,PHI,1,44,44.0,0,44,0,0,,0,0
