,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jared Goff,DET,24,38,299,15,35.7,326,8.6,159,6.6,4.2,140,5.8,1,2.7%,8,21.6%,4,4,3,3,10,23.3%,1,2.0
2,Justin Fields,CHI,11,17,209,5,27.8,232,13.6,150,13.6,8.8,59,5.4,0,0.0%,5,29.4%,1,8,3,1,5,26.3%,1,11.0
