,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Trevor Lawrence,JAX,17,24,204,8,32.0,216,9.0,131,7.7,5.5,73,4.3,0,0.0%,2,9.5%,1,4,4,0,5,17.9%,3,6.7
2,Joe Burrow,CIN,25,32,348,16,48.5,212,6.6,134,5.4,4.2,214,8.6,1,3.1%,4,12.5%,1,10,2,2,5,15.2%,0,
