,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Baker Mayfield,CLE,15,33,155,0,0,3,12,24,59.5,2,11,0,6,0,0,0,0,0,0,0
1,Nick Chubb,CLE,0,0,0,0,0,0,0,0,,21,100,0,13,1,1,5,0,5,0,0
2,Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,14,69,1,33,4,2,17,0,9,0,0
3,Odell Beckham Jr.,CLE,0,0,0,0,0,0,0,0,,1,4,0,4,7,2,27,0,24,0,0
4,Rashard Higgins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,63,0,21,0,0
5,David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,9,0,0
6,Demetric Felton,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,9,0,0
7,Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,11,0,11,0,0
8,Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
9,Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
12,Kirk Cousins,MIN,20,38,203,1,1,2,13,31,66.0,2,0,0,1,0,0,0,0,0,0,0
13,Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,9,34,0,13,6,2,10,0,6,0,0
14,Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,10,20,0,6,0,0,0,0,0,0,0
15,K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,1,10,0,10,7,3,26,0,20,0,0
16,C.J. Ham,MIN,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
17,Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,84,1,31,0,0
18,Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,46,0,22,0,0
19,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,18,0,14,0,0
20,Dede Westbrook,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
21,Ameer Abdullah,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
