,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Ike Boettger,G,BUF,72,100%,0,0%,8,33%
1,Spencer Brown,T,BUF,72,100%,0,0%,8,33%
2,Daryl Williams,T,BUF,63,88%,0,0%,8,33%
3,Josh Allen,QB,BUF,63,88%,0,0%,0,0%
4,Mitch Morse,C,BUF,63,88%,0,0%,0,0%
5,Dion Dawkins,T,BUF,62,86%,0,0%,8,33%
6,Dawson Knox,TE,BUF,58,81%,0,0%,0,0%
7,Stefon Diggs,WR,BUF,53,74%,0,0%,0,0%
8,Emmanuel Sanders,WR,BUF,51,71%,0,0%,0,0%
9,Zack Moss,RB,BUF,40,56%,0,0%,0,0%
10,Cole Beasley,WR,BUF,36,50%,0,0%,0,0%
11,Devin Singletary,RB,BUF,32,44%,0,0%,0,0%
12,Gabriel Davis,WR,BUF,31,43%,0,0%,0,0%
13,Tommy Sweeney,TE,BUF,22,31%,0,0%,1,4%
14,Reggie Gilliam,FB,BUF,18,25%,0,0%,24,100%
15,Jake Kumerow,WR,BUF,12,17%,0,0%,16,67%
16,Cody Ford,G,BUF,10,14%,0,0%,8,33%
17,Ryan Bates,C,BUF,10,14%,0,0%,8,33%
18,Mitchell Trubisky,QB,BUF,9,13%,0,0%,0,0%
19,Tommy Doyle,T,BUF,9,13%,0,0%,0,0%
20,Isaiah McKenzie,WR,BUF,4,6%,0,0%,6,25%
21,Micah Hyde,FS,BUF,2,3%,34,72%,0,0%
22,Jaquan Johnson,FS,BUF,0,0%,47,100%,10,42%
23,Cameron Lewis,CB,BUF,0,0%,47,100%,5,21%
24,Levi Wallace,CB,BUF,0,0%,40,85%,1,4%
25,Tremaine Edmunds,LB,BUF,0,0%,34,72%,0,0%
26,Tre'Davious White,CB,BUF,0,0%,34,72%,0,0%
27,Justin Zimmer,DT,BUF,0,0%,24,51%,0,0%
28,Jerry Hughes,DE,BUF,0,0%,24,51%,0,0%
29,A.J. Klein,LB,BUF,0,0%,23,49%,7,29%
30,Carlos Basham,DE,BUF,0,0%,23,49%,0,0%
31,Ed Oliver,DT,BUF,0,0%,23,49%,0,0%
32,Star Lotulelei,DT,BUF,0,0%,22,47%,0,0%
33,Harrison Phillips,DT,BUF,0,0%,20,43%,8,33%
34,A.J. Epenesa,DE,BUF,0,0%,20,43%,6,25%
35,Gregory Rousseau,DE,BUF,0,0%,18,38%,0,0%
36,Matt Milano,LB,BUF,0,0%,17,36%,0,0%
37,Mario Addison,DE,BUF,0,0%,14,30%,0,0%
38,Tyrel Dodson,LB,BUF,0,0%,13,28%,16,67%
39,Dane Jackson,CB,BUF,0,0%,13,28%,12,50%
40,Damar Hamlin,SS,BUF,0,0%,13,28%,12,50%
41,Siran Neal,CB,BUF,0,0%,7,15%,16,67%
42,Tyler Matakevich,LB,BUF,0,0%,7,15%,16,67%
43,Tyler Bass,K,BUF,0,0%,0,0%,17,71%
44,Andre Smith,LB,BUF,0,0%,0,0%,16,67%
45,Matt Haack,P,BUF,0,0%,0,0%,9,38%
46,Reid Ferguson,LS,BUF,0,0%,0,0%,9,38%
47,Taiwan Jones,RB,BUF,0,0%,0,0%,9,38%
0,Tytus Howard,T,HOU,47,100%,0,0%,0,0%
1,Justin Britt,C,HOU,47,100%,0,0%,0,0%
2,Laremy Tunsil,T,HOU,47,100%,0,0%,0,0%
3,Marcus Cannon,T,HOU,47,100%,0,0%,0,0%
4,Max Scharping,G,HOU,47,100%,0,0%,0,0%
5,Davis Mills,QB,HOU,47,100%,0,0%,0,0%
6,Chris Conley,WR,HOU,41,87%,0,0%,0,0%
7,Brandin Cooks,WR,HOU,41,87%,0,0%,0,0%
8,Anthony Miller,WR,HOU,35,74%,0,0%,0,0%
9,Pharaoh Brown,TE,HOU,34,72%,0,0%,0,0%
10,David Johnson,RB,HOU,27,57%,0,0%,0,0%
11,Jordan Akins,TE,HOU,18,38%,0,0%,6,25%
12,Antony Auclair,TE,HOU,16,34%,0,0%,8,33%
13,Mark Ingram,RB,HOU,10,21%,0,0%,0,0%
14,Phillip Lindsay,RB,HOU,8,17%,0,0%,3,13%
15,Rex Burkhead,RB,HOU,3,6%,0,0%,7,29%
16,Andre Roberts,WR,HOU,2,4%,0,0%,10,42%
17,Desmond King,CB,HOU,0,0%,71,99%,2,8%
18,Christian Kirksey,LB,HOU,0,0%,63,88%,8,33%
19,Kamu Grugier-Hill,LB,HOU,0,0%,61,85%,0,0%
20,Lonnie Johnson Jr.,CB,HOU,0,0%,60,83%,1,4%
21,Terrance Mitchell,CB,HOU,0,0%,59,82%,0,0%
22,Justin Reid,SS,HOU,0,0%,59,82%,0,0%
23,Tavierre Thomas,CB,HOU,0,0%,46,64%,20,83%
24,Charles Omenihu,DE,HOU,0,0%,46,64%,8,33%
25,Jacob Martin,DE,HOU,0,0%,43,60%,8,33%
26,Maliek Collins,DT,HOU,0,0%,38,53%,8,33%
27,DeMarcus Walker,DE,HOU,0,0%,37,51%,7,29%
28,Whitney Mercilus,DE,HOU,0,0%,37,51%,0,0%
29,Roy Lopez,DT,HOU,0,0%,36,50%,8,33%
30,Jaleel Johnson,DT,HOU,0,0%,33,46%,1,4%
31,Joe Thomas,LB,HOU,0,0%,18,25%,24,100%
32,Jonathan Greenard,DE,HOU,0,0%,18,25%,0,0%
33,Terrence Brooks,SS,HOU,0,0%,16,22%,24,100%
34,Vernon Hargreaves III,CB,HOU,0,0%,14,19%,0,0%
35,Neville Hewitt,LB,HOU,0,0%,10,14%,16,67%
36,A.J. Moore,FS,HOU,0,0%,9,13%,24,100%
37,Hardy Nickerson,LB,HOU,0,0%,9,13%,16,67%
38,Garret Wallow,LB,HOU,0,0%,9,13%,16,67%
39,Tremon Smith,CB,HOU,0,0%,0,0%,21,88%
40,Eric Murray,FS,HOU,0,0%,0,0%,7,29%
41,Cameron Johnston,P,HOU,0,0%,0,0%,5,21%
42,Jon Weeks,LS,HOU,0,0%,0,0%,5,21%
43,Ka'imi Fairbairn,K,HOU,0,0%,0,0%,1,4%
