,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Derrick Henry,TEN,33,157,8,77,2.3,80,2.4,2,16.5
1,Ryan Tannehill,TEN,3,9,1,8,2.7,1,0.3,0,
2,Jeremy McNichols,TEN,1,11,1,11,11.0,0,0.0,0,
4,Michael Carter,NYJ,13,38,3,8,0.6,30,2.3,0,
5,Tevin Coleman,NYJ,4,14,1,4,1.0,10,2.5,0,
6,Ty Johnson,NYJ,3,1,0,-2,-0.7,3,1.0,0,
7,Zach Wilson,NYJ,3,-2,0,-4,-1.3,2,0.7,0,
8,Braxton Berrios,NYJ,2,15,,11,5.5,4,2.0,0,
