,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,James Hurst,T,NOR,68,100%,0,0%,4,16%
1,Andrus Peat,G,NOR,68,100%,0,0%,4,16%
2,Ryan Ramczyk,T,NOR,68,100%,0,0%,4,16%
3,Calvin Throckmorton,T,NOR,68,100%,0,0%,4,16%
4,Cesar Ruiz,G,NOR,68,100%,0,0%,0,0%
5,Jameis Winston,QB,NOR,60,88%,0,0%,0,0%
6,Alvin Kamara,RB,NOR,59,87%,0,0%,0,0%
7,Marquez Callaway,WR,NOR,56,82%,0,0%,0,0%
8,Adam Trautman,TE,NOR,39,57%,0,0%,4,16%
9,Ty Montgomery,WR,NOR,34,50%,0,0%,11,44%
10,Taysom Hill,QB,NOR,34,50%,0,0%,3,12%
11,Deonte Harris,WR,NOR,33,49%,0,0%,9,36%
12,Garrett Griffin,TE,NOR,17,25%,0,0%,10,40%
13,Kenny Stills,WR,NOR,17,25%,0,0%,0,0%
14,Juwan Johnson,TE,NOR,14,21%,0,0%,10,40%
15,Chris Hogan,WR,NOR,14,21%,0,0%,7,28%
16,Will Clapp,C,NOR,14,21%,0,0%,4,16%
17,Tony Jones,RB,NOR,9,13%,0,0%,1,4%
18,Dwayne Washington,RB,NOR,5,7%,0,0%,16,64%
19,Alex Armah,RB,NOR,3,4%,0,0%,7,28%
20,Paulson Adebo,CB,NOR,0,0%,63,100%,8,32%
21,Malcolm Jenkins,SS,NOR,0,0%,63,100%,5,20%
22,Marshon Lattimore,CB,NOR,0,0%,63,100%,1,4%
23,Demario Davis,LB,NOR,0,0%,63,100%,1,4%
24,Marcus Williams,FS,NOR,0,0%,63,100%,0,0%
25,Cameron Jordan,DE,NOR,0,0%,58,92%,5,20%
26,Chauncey Gardner-Johnson,SS,NOR,0,0%,56,89%,8,32%
27,Pete Werner,LB,NOR,0,0%,40,63%,5,20%
28,Malcolm Roach,DT,NOR,0,0%,29,46%,5,20%
29,Payton Turner,DE,NOR,0,0%,29,46%,4,16%
30,Albert Huggins,DT,NOR,0,0%,28,44%,0,0%
31,Kaden Elliss,LB,NOR,0,0%,27,43%,21,84%
32,Tanoh Kpassagnon,DE,NOR,0,0%,26,41%,4,16%
33,Shy Tuttle,DT,NOR,0,0%,24,38%,0,0%
34,Carl Granderson,DE,NOR,0,0%,23,37%,8,32%
35,Bradley Roby,CB,NOR,0,0%,20,32%,1,4%
36,Christian Ringo,DT,NOR,0,0%,14,22%,0,0%
37,Zack Baun,LB,NOR,0,0%,2,3%,20,80%
38,J.T. Gray,SS,NOR,0,0%,1,2%,20,80%
39,P.J. Williams,CB,NOR,0,0%,1,2%,1,4%
40,Andrew Dowell,LB,NOR,0,0%,0,0%,20,80%
41,Jeff Heath,SS,NOR,0,0%,0,0%,13,52%
42,Aldrick Rosas,K,NOR,0,0%,0,0%,9,36%
43,Blake Gillikin,P,NOR,0,0%,0,0%,7,28%
44,Zach Wood,LS,NOR,0,0%,0,0%,7,28%
45,Landon Young,T,NOR,0,0%,0,0%,4,16%
0,Billy Price,C,NYG,63,100%,0,0%,4,16%
1,Will Hernandez,G,NYG,63,100%,0,0%,4,16%
2,Nate Solder,T,NYG,63,100%,0,0%,4,16%
3,Andrew Thomas,T,NYG,63,100%,0,0%,4,16%
4,Daniel Jones,QB,NYG,63,100%,0,0%,0,0%
5,Matt Skura,C,NYG,63,100%,0,0%,0,0%
6,Kenny Golladay,WR,NYG,58,92%,0,0%,0,0%
7,Saquon Barkley,RB,NYG,56,89%,0,0%,0,0%
8,Kadarius Toney,WR,NYG,49,78%,0,0%,0,0%
9,Evan Engram,TE,NYG,43,68%,0,0%,0,0%
10,Kyle Rudolph,TE,NYG,37,59%,0,0%,4,16%
11,John Ross,WR,NYG,28,44%,0,0%,0,0%
12,C.J. Board,WR,NYG,19,30%,0,0%,15,60%
13,Kaden Smith,TE,NYG,9,14%,0,0%,9,36%
14,Devontae Booker,RB,NYG,7,11%,0,0%,5,20%
15,Collin Johnson,WR,NYG,5,8%,0,0%,6,24%
16,Elijhaa Penny,RB,NYG,4,6%,0,0%,15,60%
17,Logan Ryan,FS,NYG,0,0%,68,100%,4,16%
18,James Bradberry,CB,NYG,0,0%,68,100%,3,12%
19,Tae Crowder,LB,NYG,0,0%,68,100%,0,0%
20,Xavier McKinney,FS,NYG,0,0%,68,100%,0,0%
21,Adoree' Jackson,CB,NYG,0,0%,66,97%,0,0%
22,Leonard Williams,DT,NYG,0,0%,62,91%,6,24%
23,Dexter Lawrence,DE,NYG,0,0%,54,79%,10,40%
