,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Nick Chubb,CLE,21,100,5,38,1.8,62,3.0,1,21.0
1,Kareem Hunt,CLE,14,69,4,29,2.1,40,2.9,1,14.0
2,Baker Mayfield,CLE,2,11,1,4,2.0,7,3.5,1,2.0
3,Odell Beckham Jr.,CLE,1,4,0,2,2.0,2,2.0,0,
5,Alexander Mattison,MIN,10,20,,5,0.5,15,1.5,1,10.0
6,Dalvin Cook,MIN,9,34,2,25,2.8,9,1.0,0,
7,Kirk Cousins,MIN,2,0,0,0,0.0,0,0.0,0,
8,C.J. Ham,MIN,1,1,1,0,0.0,1,1.0,0,
9,K.J. Osborn,MIN,1,10,1,8,8.0,2,2.0,0,
