,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Quandre Diggs,SEA,1,5,0,5,2,0.0,7,5,2,0,0,0,0,0,0
1,Jordyn Brooks,SEA,0,0,0,0,1,1.0,7,4,3,1,1,0,0,0,0
2,Darrell Taylor,SEA,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
3,Bobby Wagner,SEA,0,0,0,0,1,0.0,10,5,5,0,0,0,0,0,0
4,Sidney Jones,SEA,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0
5,D.J. Reed,SEA,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
6,Jamal Adams,SEA,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0
7,Ryan Neal,SEA,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
8,Nick Bellore,SEA,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
9,Marquise Blair,SEA,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
10,Rasheem Green,SEA,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0
11,Kerry Hyder,SEA,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0
12,Alton Robinson,SEA,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
13,Cody Barton,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
14,DeeJay Dallas,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,1
15,Al Woods,SEA,0,0,0,0,1,0.0,2,1,1,0,2,0,0,0,0
16,Poona Ford,SEA,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
17,Travis Homer,SEA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Robert Nkemdiche,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
19,Will Dissly,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
20,Jon Rhattigan,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
21,Freddie Swain,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
22,Russell Wilson,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
25,Dee Ford,SFO,0,0,0,0,0,2.0,3,2,1,1,2,0,0,0,1
26,Nick Bosa,SFO,0,0,0,0,0,1.0,3,1,2,1,3,0,0,0,0
27,Azeez Al-Shaair,SFO,0,0,0,0,0,0.0,10,4,6,0,0,0,0,0,0
28,Fred Warner,SFO,0,0,0,0,0,0.0,9,5,4,1,0,0,0,0,0
29,Marcell Harris,SFO,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0
30,Arik Armstead,SFO,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
31,Jaquiski Tartt,SFO,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
32,Samson Ebukam,SFO,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
33,D.J. Jones,SFO,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,1
34,Dre Kirkpatrick,SFO,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
35,Emmanuel Moseley,SFO,0,0,0,0,2,0.0,3,3,0,1,0,0,0,0,0
36,Jimmie Ward,SFO,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
37,Arden Key,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
38,Trenton Cannon,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,2,0,0
39,Talanoa Hufanga,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
40,Maurice Hurst Jr.,SFO,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
41,Javon Kinlaw,SFO,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
42,Ambry Thomas,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
43,Mitch Wishnowsky,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
