,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Rashaan Melvin,CAR,0,4,3,75.0%,52,17.3,13.0,0,116.7,5.3,18,34,0,0,0,0.0,0,2,0,0.0%
1,Shaq Thompson,CAR,0,3,3,100.0%,22,7.3,7.3,0,97.2,2.3,7,15,2,0,0,0.0,0,5,4,44.4%
2,Jeremy Chinn,CAR,0,3,3,100.0%,47,15.7,15.7,3,158.3,8.0,24,23,3,0,0,0.0,0,6,3,33.3%
3,Donte Jackson,CAR,0,5,2,40.0%,13,6.5,2.6,0,47.9,9.8,4,9,0,0,0,0.0,0,1,0,0.0%
4,Brian Burns,CAR,0,1,1,100.0%,12,12.0,12.0,0,116.7,4.0,4,8,6,1,0,0.0,1,4,1,20.0%
5,Sam Franklin,CAR,0,2,1,50.0%,7,7.0,3.5,0,58.3,3.5,6,1,1,0,1,0.0,1,3,1,25.0%
6,A.J. Bouye,CAR,0,2,1,50.0%,7,7.0,3.5,0,58.3,3.0,6,1,4,0,0,0.0,0,3,0,0.0%
7,C.J. Henderson,CAR,0,1,1,100.0%,35,35.0,35.0,1,158.3,35.0,35,0,0,0,0,0.0,0,3,0,0.0%
8,Haason Reddick,CAR,0,1,1,100.0%,20,20.0,20.0,0,118.7,5.0,5,15,6,0,0,0.0,0,3,0,0.0%
9,Frankie Luvu,CAR,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,
10,Jermaine Carter Jr.,CAR,0,0,0,,,,,,,,,,2,0,0,0.0,0,4,0,0.0%
11,Sean Chandler,CAR,0,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,9,0,0.0%
12,Keith Taylor,CAR,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,0,0,
13,Marquis Haynes,CAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
15,Anthony Brown,DAL,0,13,7,53.8%,107,15.3,8.2,0,81.2,11.7,50,57,0,0,0,0.0,0,6,0,0.0%
16,Jourdan Lewis,DAL,0,5,4,80.0%,62,15.5,12.4,0,118.3,7.6,20,42,0,0,0,0.0,0,4,0,0.0%
17,Leighton Vander Esch,DAL,0,4,4,100.0%,28,7.0,7.0,0,95.8,3.3,13,15,2,0,0,0.0,0,5,1,16.7%
18,Jayron Kearse,DAL,0,4,3,75.0%,18,6.0,4.5,1,122.9,13.5,15,3,2,0,1,0.0,1,6,0,0.0%
19,Micah Parsons,DAL,0,3,2,66.7%,46,23.0,15.3,0,109.7,6.0,13,33,7,0,0,1.0,1,4,1,20.0%
20,Malik Hooker,DAL,0,3,2,66.7%,17,8.5,5.7,0,81.2,13.0,0,17,1,0,0,0.0,0,3,2,40.0%
21,Trevon Diggs,DAL,2,7,2,28.6%,14,7.0,2.0,0,0.0,12.3,3,11,0,0,0,0.0,0,4,0,0.0%
22,Maurice Canady,DAL,0,2,2,100.0%,14,7.0,7.0,1,135.4,5.0,10,4,0,0,0,0.0,0,1,0,0.0%
23,Jaylon Smith,DAL,0,1,1,100.0%,1,1.0,1.0,0,79.2,-4.0,-4,5,0,0,0,0.0,0,1,0,0.0%
24,Nahshon Wright,DAL,0,1,1,100.0%,15,15.0,15.0,0,118.7,3.0,3,12,0,0,0,0.0,0,0,1,100.0%
25,Randy Gregory,DAL,0,0,0,,,,,,,,,,4,0,2,2.0,4,3,0,0.0%
26,Osa Odighizuwa,DAL,0,0,0,,,,,,,,,,0,0,2,0.5,3,3,0,0.0%
27,Tarell Basham,DAL,0,0,0,,,,,,,,,,4,2,0,1.0,3,2,0,0.0%
28,Chauncey Golston,DAL,0,0,0,,,,,,,,,,2,1,0,0.5,2,5,1,16.7%
29,Azur Kamara,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
30,Brent Urban,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%
31,Damontae Kazee,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
32,Quinton Bohanna,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
